RHOB,GR,NPHI,PEF,DTC,cluster
-0.250688,-0.323450,0.251555,-0.572451,0.311449,0
-0.282231,-0.180565,0.211733,-0.704861,0.281826,0
-0.305873,-0.183134,0.169585,-0.754938,0.301799,0
-0.324447,-0.153915,0.143284,-0.752816,0.367208,0
-0.349865,-0.183262,0.088786,-0.762267,0.479014,0
-0.389327,-0.025089,0.105986,-0.773715,0.637512,0
-0.427292,0.036076,0.240970,-0.789681,0.749936,0
-0.445212,0.154529,0.525226,-0.804810,0.794885,0
-0.434131,0.030984,0.545833,-0.794127,0.808197,0
-0.443828,-0.090946,0.417292,-0.769726,0.811912,0
-0.497463,-0.164881,0.207084,-0.736021,0.816037,0
-0.538331,-0.076788,0.166762,-0.719365,0.838223,0
-0.531193,0.092920,0.122310,-0.721304,0.869347,0
-0.484948,0.153204,-0.013549,-0.726902,0.850003,0
-0.468562,0.368533,-0.065915,-0.728502,0.797508,0
-0.469502,0.432159,0.077684,-0.732017,0.738417,0
-0.480196,0.490260,0.256610,-0.740372,0.674070,0
-0.476979,0.450166,0.284017,-0.739641,0.617213,0
-0.455389,0.423096,0.366454,-0.729021,0.580299,0
-0.438150,0.397533,0.548106,-0.680082,0.580468,0
-0.419930,0.225339,0.630007,-0.672094,0.596247,0
-0.422181,0.155828,0.576229,-0.723209,0.648910,0
-0.441968,0.190721,0.483829,-0.806127,0.727208,0
-0.494602,0.239852,0.791644,-0.841612,0.787911,0
-0.535558,0.208590,0.986541,-0.836605,0.831142,0
-0.541181,0.187709,1.008191,-0.817221,0.833845,0
-0.493298,0.178634,0.932082,-0.833078,0.787499,0
-0.465954,0.042707,0.823034,-0.873805,0.679313,0
-0.466114,-0.150578,0.713369,-0.885103,0.534308,0
-0.474386,-0.231970,0.478704,-0.890881,0.408690,0
-0.470833,-0.159544,0.375285,-0.897364,0.341450,0
-0.458612,-0.108665,0.462725,-0.915590,0.342624,0
-0.467266,-0.104185,0.554043,-0.877215,0.373044,0
-0.452153,-0.093504,0.605648,-0.767947,0.403238,0
-0.413659,-0.017809,0.553120,-0.683955,0.393697,0
-0.370191,0.061720,0.369842,-0.679596,0.392472,0
-0.361990,0.065373,0.255778,-0.742983,0.430162,0
-0.398475,0.064132,0.198033,-0.832650,0.457842,0
-0.435704,0.045207,0.158298,-0.914788,0.514966,0
-0.466080,0.273382,0.071378,-0.956421,0.586211,0
-0.491374,0.265905,0.174486,-0.959427,0.600954,0
-0.510162,0.153381,0.413349,-0.935637,0.609683,0
-0.503907,-0.006332,0.520074,-0.936528,0.654043,0
-0.480346,0.042835,0.474886,-0.923749,0.685763,0
-0.476064,0.201348,0.482596,-0.918557,0.712469,0
-0.502209,0.283490,0.431558,-0.885480,0.771963,0
-0.529622,0.281546,0.535953,-0.835566,0.805101,0
-0.548322,0.262271,0.384865,-0.808720,0.792813,0
-0.541969,0.088039,0.355307,-0.816365,0.786700,0
-0.545834,0.001175,0.221036,-0.870601,0.796100,0
-0.554284,-0.013511,0.090061,-0.898629,0.810254,0
-0.549410,0.044205,0.105380,-0.897230,0.811249,0
-0.532225,0.077593,0.078527,-0.879199,0.833713,0
-0.521264,0.082134,0.205309,-0.850258,0.846013,0
-0.525345,0.174303,0.370100,-0.816313,0.830810,0
-0.536393,0.133874,0.333083,-0.794692,0.822648,0
-0.535441,0.189797,0.299945,-0.771578,0.781728,0
-0.527226,0.170012,0.250903,-0.716043,0.733293,0
-0.518221,0.152748,0.441771,-0.664682,0.703677,0
-0.539765,0.206194,0.567516,-0.583225,0.689489,0
-0.572768,0.257051,0.574628,-0.587032,0.707152,0
-0.629996,0.312356,0.524226,-0.613863,0.760595,0
-0.609427,0.233549,0.572085,-0.709496,0.784466,0
-0.570417,0.191869,0.533373,-0.778591,0.764728,0
-0.458852,0.174925,0.588129,-0.764861,0.730412,0
-0.395956,0.334030,0.523982,-0.736902,0.710561,0
-0.418317,0.209283,0.406155,-0.731538,0.717647,0
-0.478768,0.239517,0.240714,-0.794815,0.777603,0
-0.543285,-0.035051,0.148470,-0.837531,0.799641,0
-0.558639,-0.013019,0.163041,-0.871682,0.806053,0
-0.546269,-0.140394,0.064188,-0.870941,0.794767,0
-0.541113,-0.031677,-0.059435,-0.856012,0.785101,0
-0.537491,0.022039,-0.124848,-0.842683,0.771185,0
-0.548024,0.138888,-0.084442,-0.838721,0.757473,0
-0.529420,-0.002843,0.039131,-0.815401,0.721933,0
-0.508172,-0.145555,0.242541,-0.763852,0.683113,0
-0.509101,-0.141535,0.341050,-0.737020,0.680761,0
-0.521988,-0.058060,0.441535,-0.753538,0.727519,0
-0.535343,0.050385,0.391388,-0.764404,0.772126,0
-0.520554,0.115889,0.436260,-0.749992,0.810682,0
-0.516553,0.165041,0.438756,-0.759251,0.813095,0
-0.529463,0.225440,0.474518,-0.767650,0.813329,0
-0.539911,0.186331,0.458512,-0.779989,0.819682,0
-0.552745,0.119380,0.504782,-0.800438,0.815829,0
-0.567669,0.016980,0.290065,-0.808933,0.823664,0
-0.572821,0.007787,0.135437,-0.794772,0.826202,0
-0.577864,0.063244,0.280002,-0.750713,0.834090,0
-0.581656,0.140469,0.344866,-0.735231,0.860940,0
-0.606234,0.148118,0.329447,-0.754447,0.902258,0
-0.602671,0.049440,0.058142,-0.762820,0.896771,0
-0.579277,0.062094,0.129014,-0.749538,0.898398,0
-0.546475,0.110067,0.287806,-0.745856,0.884209,0
-0.540222,0.269693,0.333006,-0.768653,0.867077,0
-0.573697,0.147521,0.224151,-0.797809,0.858946,0
-0.611218,0.191136,0.097545,-0.799210,0.849396,0
-0.599463,0.155482,0.085376,-0.787512,0.825194,0
-0.577518,0.277145,0.132393,-0.778234,0.824447,0
-0.567881,0.142265,0.166031,-0.786719,0.823763,0
-0.593569,0.042802,0.121474,-0.791103,0.768406,0
-0.589198,-0.086389,0.113146,-0.802003,0.676921,0
-0.554285,-0.128559,0.124338,-0.823377,0.582842,0
-0.515666,-0.117188,0.040249,-0.836452,0.492007,0
-0.508208,-0.117726,0.109223,-0.878152,0.461009,0
-0.515758,-0.013512,0.223946,-0.884877,0.449182,0
-0.528834,0.066713,0.355009,-0.902059,0.464765,0
-0.544300,0.316875,0.231152,-0.888060,0.508745,0
-0.554617,0.292646,0.004409,-0.880961,0.582468,0
-0.577939,0.302865,-0.045380,-0.846685,0.674568,0
-0.547055,0.170566,0.150438,-0.746366,0.708883,0
-0.336930,0.158867,0.403391,-0.388600,0.555313,0
0.020002,0.094947,0.507216,-0.351623,0.341032,0
0.246020,0.258012,0.472866,-0.544693,0.333128,0
0.062277,0.351182,0.339258,-0.759759,0.370577,0
-0.239683,0.499989,0.400906,-0.831253,0.469172,0
-0.438213,0.509714,0.367522,-0.794445,0.568064,0
-0.513601,0.627551,0.520679,-0.749901,0.659857,0
-0.561144,0.580509,0.504470,-0.773395,0.749929,0
-0.574907,0.496129,0.586313,-0.803918,0.800122,0
-0.567691,0.430756,0.824502,-0.842929,0.800144,0
-0.560148,0.532706,0.843873,-0.829519,0.802860,0
-0.537384,0.615124,0.637898,-0.830018,0.812821,0
-0.501832,0.656515,0.175077,-0.862931,0.811253,0
-0.472964,0.747870,0.080037,-0.875321,0.782563,0
-0.464428,0.593460,0.128225,-0.840404,0.723007,0
-0.468946,0.494059,0.595670,-0.710408,0.661121,0
-0.280687,0.279636,0.629070,-0.348678,0.599191,0
0.108427,0.178829,0.576055,-0.038965,0.509107,0
0.525394,0.120335,0.132688,-0.171078,0.391139,0
0.447985,0.154115,0.012194,-0.444345,0.385221,0
0.051860,0.451494,0.191850,-0.655388,0.450858,0
-0.324588,0.688309,0.332044,-0.746249,0.539719,0
-0.479968,0.541174,0.380137,-0.792923,0.627465,0
-0.511601,0.373865,0.480878,-0.826853,0.719749,0
-0.503794,0.290047,0.454201,-0.822990,0.793924,0
-0.514724,0.382352,0.703520,-0.825462,0.816638,0
-0.534705,0.383060,0.802239,-0.824707,0.819334,0
-0.531660,0.401524,0.879515,-0.832835,0.817376,0
-0.535944,0.504425,0.777745,-0.828009,0.817318,0
-0.541099,0.592105,0.577053,-0.839611,0.822194,0
-0.570064,0.569401,0.514044,-0.856094,0.817223,0
-0.567924,0.592809,0.650677,-0.850465,0.822972,0
-0.539419,0.503153,0.692653,-0.808270,0.819020,0
-0.508488,0.543954,0.901218,-0.763825,0.815853,0
-0.500754,0.555218,0.735861,-0.779997,0.816489,0
-0.530453,0.671818,0.604359,-0.816042,0.819953,0
-0.547834,0.504646,0.504944,-0.828295,0.821277,0
-0.563299,0.514312,0.464418,-0.806621,0.822602,0
-0.580869,0.560857,0.447312,-0.795267,0.823696,0
-0.592388,0.747420,0.455762,-0.815114,0.823005,0
-0.568392,0.697422,0.608507,-0.809887,0.820983,0
-0.551388,0.584668,0.821997,-0.769766,0.826957,0
-0.558570,0.555837,0.819647,-0.696515,0.823686,0
-0.584847,0.597598,0.625409,-0.658195,0.823001,0
-0.598507,0.687708,0.477100,-0.715343,0.819777,0
-0.602062,0.612971,0.504160,-0.766038,0.820310,0
-0.601343,0.603378,0.596197,-0.790636,0.823688,0
-0.588835,0.531786,0.660848,-0.720081,0.823040,0
-0.581400,0.484353,0.677673,-0.632290,0.820878,0
-0.609492,0.497357,0.605137,-0.560646,0.827021,0
-0.659517,0.519246,0.600856,-0.556735,0.823598,0
-0.678346,0.780755,0.524442,-0.618529,0.823180,0
-0.660349,0.859256,0.616610,-0.694252,0.819730,0
-0.648070,0.872301,0.708334,-0.775583,0.820772,0
-0.646497,0.689930,0.729349,-0.798685,0.826594,0
-0.646497,0.559348,0.715669,-0.783416,0.820673,0
-0.629145,0.437705,0.646500,-0.726853,0.826643,0
-0.610522,0.382916,0.548422,-0.705993,0.819780,0
-0.582675,0.362158,0.370603,-0.707452,0.820174,0
-0.545661,0.362862,0.356486,-0.707283,0.823692,0
-0.519738,0.391286,0.516120,-0.738332,0.823594,0
-0.532807,0.296813,0.808383,-0.774970,0.823699,0
-0.547197,0.298156,0.746429,-0.801668,0.823640,0
-0.553754,0.368173,0.593448,-0.797739,0.823593,0
-0.552401,0.447369,0.274597,-0.796257,0.824083,0
-0.558381,0.468626,0.095093,-0.808907,0.827574,0
-0.547233,0.364730,0.155667,-0.800363,0.827622,0
-0.519208,0.364296,0.238966,-0.757895,0.827335,0
-0.513339,0.367303,0.511022,-0.734458,0.824748,0
-0.559118,0.364176,0.713786,-0.740640,0.822162,0
-0.607523,0.467624,0.880714,-0.760532,0.820424,0
-0.635449,0.531621,0.919591,-0.752992,0.827885,0
-0.647112,0.492882,0.670187,-0.742089,0.830940,0
-0.664361,0.367655,0.547140,-0.751500,0.823881,0
-0.648832,0.311985,0.540913,-0.735900,0.827624,0
-0.610138,0.440349,0.555777,-0.726571,0.827294,0
-0.574593,0.506047,0.515569,-0.723387,0.824112,0
-0.575813,0.579620,0.458723,-0.727384,0.831047,0
-0.573780,0.450614,0.338496,-0.701894,0.823650,0
-0.566683,0.393271,0.217189,-0.669391,0.823931,0
-0.556988,0.372420,0.059661,-0.682958,0.827349,0
-0.546677,0.453506,0.122967,-0.726050,0.823855,0
-0.530241,0.568804,0.279933,-0.751791,0.827770,0
-0.524226,0.600399,0.379033,-0.734404,0.831360,0
-0.521543,0.729928,0.393615,-0.693267,0.827216,0
-0.530907,0.743530,0.590995,-0.709629,0.820281,0
-0.535823,0.718132,0.681456,-0.750083,0.831125,0
-0.534585,0.587430,0.635556,-0.798241,0.823849,0
-0.522299,0.509612,0.363521,-0.811402,0.827567,0
-0.493069,0.489470,0.361677,-0.777948,0.827641,0
-0.455504,0.500997,0.576712,-0.720358,0.831432,0
-0.420807,0.447884,0.707769,-0.683496,0.827570,0
-0.420074,0.320956,0.652155,-0.694747,0.827816,0
-0.438055,0.304307,0.415104,-0.666057,0.835244,0
-0.428087,0.275735,0.494191,-0.531601,0.827642,0
-0.382571,0.380337,0.630751,-0.440712,0.831492,0
-0.349275,0.326881,0.599173,-0.496702,0.831496,0
-0.367147,0.413345,0.349416,-0.613537,0.827613,0
-0.419694,0.390545,0.155445,-0.694168,0.831517,0
-0.465863,0.409695,0.191669,-0.725591,0.827534,0
-0.503358,0.448973,0.229067,-0.731013,0.831561,0
-0.518786,0.638524,0.257108,-0.707030,0.835411,0
-0.511750,0.801592,0.303381,-0.681007,0.827522,0
-0.481992,0.749753,0.349613,-0.680660,0.831531,0
-0.453171,0.540247,0.235162,-0.702835,0.827596,0
-0.468081,0.581563,0.171855,-0.681103,0.827627,0
-0.522766,0.695015,0.153639,-0.662794,0.835320,0
-0.585610,0.820455,0.256702,-0.656638,0.827689,0
-0.593906,0.675877,0.367579,-0.681669,0.831422,0
-0.563203,0.606453,0.490932,-0.681203,0.831549,0
-0.519447,0.664169,0.468148,-0.691293,0.827660,0
-0.492954,0.750032,0.295732,-0.728469,0.827626,0
-0.483925,0.817949,0.150661,-0.785370,0.831327,0
-0.480416,0.704722,0.375619,-0.797381,0.835291,0
-0.490205,0.608401,0.841995,-0.747798,0.831679,0
-0.482538,0.486937,1.124848,-0.672009,0.827654,0
-0.436391,0.420286,1.036476,-0.657430,0.831393,0
-0.398105,0.427258,0.758260,-0.691094,0.827732,0
-0.408287,0.332824,0.532605,-0.718942,0.835120,0
-0.466303,0.386976,0.398101,-0.708056,0.835418,0
-0.512565,0.508270,0.355998,-0.674511,0.833550,0
-0.528725,0.613204,0.324586,-0.624840,0.831592,0
-0.508711,0.491826,0.306713,-0.492799,0.831547,0
-0.454708,0.319408,0.325772,-0.296198,0.831494,0
-0.366250,0.235641,0.290776,-0.157921,0.838916,0
-0.303006,0.255826,0.225772,-0.245476,0.831930,0
-0.310148,0.312131,0.278274,-0.491255,0.831487,0
-0.387759,0.367374,0.427852,-0.687259,0.838856,0
-0.453000,0.495459,0.600705,-0.755580,0.835696,0
-0.464059,0.454745,0.605419,-0.726293,0.831777,0
-0.444573,0.307987,0.573052,-0.681023,0.835120,0
-0.425453,0.248893,0.529493,-0.676798,0.831852,0
-0.425026,0.364993,0.502260,-0.701556,0.835056,0
-0.417984,0.532617,0.542847,-0.744972,0.831868,0
-0.405810,0.536164,0.551482,-0.779529,0.835084,0
-0.402044,0.507022,0.496648,-0.822592,0.831839,0
-0.415072,0.580249,0.404368,-0.860051,0.835058,0
-0.422713,0.575514,0.308586,-0.873663,0.835463,0
-0.409795,0.469122,0.301113,-0.836334,0.835421,0
-0.397095,0.337525,0.317455,-0.790495,0.833647,0
-0.416509,0.366534,0.399193,-0.767850,0.831690,0
-0.447927,0.404211,0.367175,-0.774682,0.835004,0
-0.471593,0.400864,0.254892,-0.781726,0.831964,0
-0.490745,0.299644,0.150913,-0.791836,0.807036,0
-0.500987,0.245440,0.091003,-0.789312,0.772773,0
-0.458866,0.300982,0.128917,-0.776451,0.803395,0
-0.377186,0.404202,0.207998,-0.746160,0.801089,0
-0.329988,0.475242,0.368337,-0.712692,0.810471,0
-0.341988,0.349606,0.554040,-0.712451,0.849729,0
-0.361699,0.259860,0.696265,-0.713032,0.858466,0
-0.355019,0.240902,0.721308,-0.737954,0.852154,0
-0.361445,0.331827,0.737034,-0.749971,0.844293,0
-0.398399,0.488986,0.835057,-0.745447,0.894258,0
-0.432675,0.702945,0.922322,-0.755228,0.905510,0
-0.437358,0.826362,0.808409,-0.789402,0.909421,0
-0.422438,0.837163,0.439128,-0.832143,0.879659,0
-0.426934,0.724541,0.062798,-0.828107,0.864575,0
-0.455043,0.574209,-0.122395,-0.783225,0.849523,0
-0.472178,0.422762,-0.040069,-0.764904,0.837129,0
-0.475972,0.368293,0.248299,-0.790559,0.832128,0
-0.475589,0.399885,0.441896,-0.836101,0.848096,0
-0.481795,0.451777,0.398277,-0.850957,0.884184,0
-0.488843,0.544974,0.263859,-0.818579,0.906838,0
-0.497227,0.699903,0.330252,-0.754263,0.873837,0
-0.501455,0.760420,0.551150,-0.714351,0.840592,0
-0.477315,0.635328,0.637756,-0.735639,0.819031,0
-0.443103,0.481587,0.445366,-0.781070,0.822349,0
-0.430266,0.413652,0.292626,-0.787207,0.823657,0
-0.440251,0.309672,0.350523,-0.738472,0.833352,0
-0.438612,0.184168,0.520150,-0.693597,0.803175,0
-0.426177,0.127124,0.672272,-0.705489,0.751280,0
-0.429563,0.185915,0.612352,-0.746047,0.738066,0
-0.449493,0.291174,0.611355,-0.770079,0.727856,0
-0.469934,0.363701,0.680417,-0.773084,0.792402,0
-0.486660,0.459249,0.707211,-0.799263,0.836535,0
-0.515621,0.498493,0.566628,-0.844200,0.862257,0
-0.539438,0.392668,0.402632,-0.876410,0.879429,0
-0.526684,0.161100,0.384962,-0.868121,0.866787,0
-0.481000,-0.038589,0.384766,-0.839493,0.806435,0
-0.432331,0.016182,0.366126,-0.817736,0.745506,0
-0.407059,0.179197,0.327319,-0.795673,0.683651,0
-0.394106,0.277853,0.276667,-0.750836,0.627198,0
-0.387757,0.316477,0.179341,-0.712200,0.652771,0
-0.394168,0.358433,0.184320,-0.723658,0.706020,0
-0.405878,0.447030,0.316531,-0.769762,0.763736,0
-0.409785,0.481627,0.356062,-0.811465,0.791906,0
-0.396894,0.561983,0.298382,-0.810697,0.802300,0
-0.387726,0.605312,0.352329,-0.777122,0.822311,0
-0.409342,0.506342,0.499436,-0.747312,0.876059,0
-0.454475,0.471924,0.645959,-0.749727,0.929568,0
-0.484603,0.479835,0.635738,-0.774692,0.935329,0
-0.488730,0.434562,0.400975,-0.777305,0.816582,0
-0.474826,0.313245,0.187008,-0.750566,0.682016,0
-0.465089,0.191298,0.164948,-0.719218,0.606202,0
-0.471689,0.155729,0.301649,-0.704474,0.592273,0
-0.487987,0.169343,0.334349,-0.720252,0.666118,0
-0.520113,0.257194,0.190589,-0.774345,0.766922,0
-0.546467,0.355932,0.081678,-0.839846,0.777510,0
-0.553377,0.419388,0.066187,-0.864523,0.769762,0
-0.550787,0.336559,0.091714,-0.841372,0.751238,0
-0.563845,0.217139,0.199987,-0.802084,0.693000,0
-0.591296,0.157796,0.287108,-0.788666,0.659964,0
-0.592702,0.114609,0.261021,-0.786613,0.698262,0
-0.568123,0.183430,0.135934,-0.782429,0.739700,0
-0.554678,0.185834,0.032413,-0.774639,0.797738,0
-0.558069,0.237867,0.147046,-0.767788,0.852909,0
-0.565779,0.293693,0.406585,-0.745313,0.855439,0
-0.552892,0.279759,0.537517,-0.663856,0.805772,0
-0.503875,0.226723,0.503513,-0.553931,0.729056,0
-0.432791,0.161521,0.510166,-0.501480,0.666698,0
-0.365878,0.135140,0.606770,-0.550730,0.623043,0
-0.352045,0.146946,0.686885,-0.660785,0.606351,0
-0.382817,0.116241,0.667584,-0.725111,0.665097,0
-0.423150,0.131823,0.775394,-0.720470,0.715238,0
-0.473324,0.207207,0.823770,-0.678331,0.739406,0
-0.518301,0.280666,0.746812,-0.645094,0.739669,0
-0.541348,0.325730,0.628941,-0.656067,0.707286,0
-0.528076,0.242861,0.555489,-0.674147,0.680436,0
-0.497967,0.141806,0.438379,-0.686231,0.671897,0
-0.496025,0.138301,0.110247,-0.674223,0.659841,0
-0.518757,0.133091,0.000867,-0.654203,0.671126,0
-0.534979,0.122295,0.169436,-0.659524,0.686534,0
-0.529161,0.080544,0.253790,-0.681345,0.695712,0
-0.515314,0.088533,0.195217,-0.699636,0.698140,0
-0.506430,0.135683,0.165341,-0.726315,0.684777,0
-0.506374,0.190046,0.271305,-0.767218,0.662556,0
-0.517761,0.191407,0.281953,-0.796618,0.702566,0
-0.524004,0.173170,0.190478,-0.769030,0.720237,0
-0.530850,0.158261,0.128660,-0.714957,0.715034,0
-0.541991,0.164853,0.144106,-0.692835,0.721706,0
-0.564585,0.165657,0.106779,-0.722705,0.712601,0
-0.573550,0.194850,0.142030,-0.756646,0.680159,0
-0.555466,0.303598,0.152720,-0.769779,0.684718,0
-0.525832,0.428959,0.250308,-0.760107,0.681375,0
-0.484386,0.498970,0.373285,-0.748401,0.682289,0
-0.459813,0.442694,0.398234,-0.752836,0.686428,0
-0.447527,0.345166,0.354772,-0.778810,0.681298,0
-0.446783,0.240985,0.261901,-0.790701,0.686053,0
-0.457920,0.190567,0.382803,-0.786569,0.705348,0
-0.477248,0.272846,0.537000,-0.776157,0.716383,0
-0.485035,0.366734,0.623204,-0.783499,0.737661,0
-0.482558,0.440977,0.602929,-0.785889,0.746563,0
-0.470199,0.381615,0.535832,-0.788369,0.737826,0
-0.478249,0.310051,0.645176,-0.769493,0.750640,0
-0.484512,0.335061,0.844872,-0.732052,0.785433,0
-0.463721,0.377678,0.841668,-0.668038,0.765904,0
-0.418545,0.384365,0.565132,-0.613248,0.789043,0
-0.344392,0.321598,0.196585,-0.560341,0.806067,0
-0.259195,0.267156,-0.047541,-0.530127,0.759093,0
-0.187932,0.405373,-0.019671,-0.528080,0.755099,0
-0.207726,0.510321,0.168096,-0.591514,0.771109,0
-0.303899,0.563085,0.355508,-0.661276,0.846555,0
-0.405774,0.510352,0.333011,-0.701106,0.823121,0
-0.450432,0.501186,0.265269,-0.713390,0.800195,0
-0.446002,0.555758,0.270688,-0.707191,0.773420,0
-0.434028,0.523181,0.308881,-0.675930,0.719498,0
-0.411788,0.489369,0.262744,-0.579885,0.709071,0
-0.386886,0.416209,0.144978,-0.503527,0.753310,0
-0.374981,0.416232,0.030382,-0.542007,0.764275,0
-0.402939,0.427095,0.001337,-0.624757,0.730047,0
-0.476064,0.392287,0.065553,-0.689105,0.778027,0
-0.564633,0.350444,0.168578,-0.672324,0.837360,0
-0.620796,0.244787,0.342718,-0.663014,0.865376,0
-0.635681,0.264198,0.435599,-0.681447,0.896661,0
-0.614912,0.179268,0.428947,-0.736230,0.925719,0
-0.600836,0.110784,0.246459,-0.805565,0.901608,0
-0.588751,0.019425,0.114743,-0.833966,0.888039,0
-0.568854,0.068359,0.097950,-0.798360,0.904851,0
-0.538718,0.225988,0.204108,-0.719100,0.923205,0
-0.519177,0.319534,0.355127,-0.645178,0.911516,0
-0.523771,0.341156,0.426121,-0.639037,0.889895,0
-0.531993,0.325951,0.399884,-0.655325,0.897311,0
-0.534009,0.294612,0.360548,-0.694710,0.893049,0
-0.536804,0.316163,0.440500,-0.720652,0.908416,0
-0.551265,0.276298,0.527417,-0.724588,0.948894,0
-0.571549,0.273160,0.624527,-0.704612,0.975561,0
-0.569189,0.332635,0.589965,-0.685150,0.976008,0
-0.542499,0.384986,0.693304,-0.714901,0.951889,0
-0.512449,0.440212,0.715105,-0.739502,0.931105,0
-0.508277,0.377257,0.646412,-0.755487,0.900495,0
-0.528887,0.395464,0.467977,-0.762172,0.897334,0
-0.548215,0.407977,0.292433,-0.784157,0.901445,0
-0.558570,0.450989,0.171605,-0.787765,0.867645,0
-0.552151,0.523815,0.080898,-0.777097,0.859523,0
-0.543671,0.483505,0.163430,-0.774886,0.876863,0
-0.547739,0.454718,0.321880,-0.792195,0.870313,0
-0.571717,0.306326,0.381257,-0.809057,0.850885,0
-0.583823,0.363731,0.248164,-0.810078,0.801064,0
-0.571765,0.400542,0.066544,-0.782750,0.756914,0
-0.542449,0.373960,-0.055768,-0.727477,0.737076,0
-0.504727,0.313016,-0.120880,-0.695482,0.755333,0
-0.482413,0.224213,-0.046581,-0.705633,0.831730,0
-0.482968,0.227170,0.289999,-0.711333,0.876626,0
-0.522353,0.268093,0.357583,-0.679220,0.866850,0
-0.551335,0.318646,0.259399,-0.606329,0.889942,0
-0.514314,0.342573,0.048650,-0.487083,0.946886,0
-0.399493,0.382493,0.172071,-0.404023,0.972659,0
-0.306876,0.379329,0.358717,-0.402130,0.980485,0
-0.296873,0.431109,0.366014,-0.484241,0.974995,0
-0.366971,0.333015,0.419853,-0.566638,0.932761,0
-0.391709,0.316337,0.372154,-0.602331,0.892566,0
-0.394212,0.314468,0.408477,-0.621698,0.905125,0
-0.415556,0.344817,0.293417,-0.618578,0.892197,0
-0.473540,0.300592,0.354303,-0.607588,0.806972,0
-0.524125,0.370196,0.330639,-0.608461,0.723686,0
-0.523691,0.246582,0.317440,-0.626553,0.640981,0
-0.511877,0.334133,0.281988,-0.645844,0.576905,0
-0.512461,0.219679,0.207344,-0.663787,0.597469,0
-0.547112,0.287079,0.229953,-0.640589,0.647670,0
-0.560265,0.052952,0.223847,-0.622161,0.664910,0
