RHOB,GR,DEPTH_MD,NPHI,PEF,DTC,cluster
-0.628394,0.104469,1684.232000,0.563244,-0.779001,0.942722,3
-0.662272,0.095683,1684.384000,0.486292,-0.774669,0.949376,3
-0.666574,0.334133,1684.536000,0.363784,-0.804222,0.958376,3
-0.674034,0.353004,1684.688000,0.331747,-0.837497,0.950215,3
-0.656226,0.218499,1684.840000,0.308431,-0.883406,0.920247,3
-0.626944,0.074269,1684.992000,0.535419,-0.869423,0.895503,3
-0.606700,0.055773,1685.144000,0.764452,-0.832132,0.866735,3
-0.613465,-0.030393,1685.296000,0.877520,-0.776430,0.823679,3
-0.626960,-0.123292,1685.448000,0.713157,-0.769420,0.749693,3
-0.625337,-0.113624,1685.600000,0.472841,-0.817903,0.649570,3
-0.615547,0.021387,1685.752000,0.407115,-0.862317,0.658814,3
-0.615698,0.034581,1685.904000,0.258545,-0.860788,0.675401,3
-0.592521,0.043082,1686.056000,0.183432,-0.826503,0.712959,3
-0.574104,0.123757,1686.208000,0.101576,-0.811502,0.756786,3
-0.541917,0.026392,1686.360000,0.204527,-0.796255,0.757377,3
-0.552797,-0.055790,1686.512000,0.399215,-0.783611,0.751105,3
-0.580584,-0.221102,1686.664000,0.564569,-0.744533,0.754473,3
-0.582701,-0.096145,1686.816000,0.597603,-0.741479,0.695781,3
-0.575281,-0.046188,1686.968000,0.399846,-0.767854,0.640717,3
-0.572457,0.208022,1687.120000,0.409696,-0.803913,0.587962,3
-0.567930,0.263732,1687.272000,0.443641,-0.821702,0.530614,3
-0.596315,0.179389,1687.424000,0.414655,-0.836471,0.494242,3
-0.614729,0.163274,1687.576000,0.324738,-0.834201,0.458549,3
-0.646181,0.037018,1687.728000,0.312312,-0.825850,0.540353,3
-0.617580,0.181685,1687.880000,0.341676,-0.770575,0.823290,3
-0.580380,0.178279,1688.032000,0.282908,-0.736701,0.897692,3
-0.557084,0.306846,1688.184000,0.349701,-0.712490,0.833587,3
-0.565022,0.200408,1688.336000,0.486548,-0.729343,0.735902,3
-0.588006,-0.096533,1688.488000,0.487264,-0.735766,0.687942,3
-0.590835,-0.139962,1688.640000,0.389329,-0.753632,0.669209,3
-0.595976,-0.092480,1688.792000,0.286222,-0.762245,0.758314,3
-0.607425,0.094098,1688.944000,0.201496,-0.779685,0.861516,3
-0.636959,0.025896,1689.096000,0.009238,-0.721044,0.833632,3
-0.632267,-0.004885,1689.248000,0.064658,-0.630767,0.789967,3
-0.610732,-0.131514,1689.400000,0.250294,-0.566338,0.769565,3
-0.599039,-0.151299,1689.552000,0.447931,-0.570116,0.765940,3
-0.591032,-0.303790,1689.704000,0.520840,-0.555497,0.783495,3
-0.557946,-0.364384,1689.856000,0.401434,-0.555516,0.791261,3
-0.547022,-0.462378,1690.008000,0.218109,-0.617209,0.787374,3
-0.559433,-0.358914,1690.160000,0.098036,-0.709557,0.792247,3
-0.579817,-0.311029,1690.312000,0.207455,-0.761304,0.822490,3
-0.562902,-0.224917,1690.464000,0.443218,-0.758521,0.848051,3
-0.545042,-0.175492,1690.616000,0.591513,-0.765593,0.871327,3
-0.541678,-0.122559,1690.768000,0.496707,-0.741793,0.899130,3
-0.571569,-0.026435,1690.920000,0.402360,-0.716442,0.901197,3
-0.612342,0.108345,1691.072000,0.524790,-0.697898,0.899110,3
-0.636210,0.345251,1691.224000,0.784370,-0.685163,0.891299,3
-0.612880,0.319674,1691.376000,0.756096,-0.700186,0.845241,3
-0.552921,0.212892,1691.528000,0.616652,-0.697932,0.812755,3
-0.493300,0.108273,1691.680000,0.618154,-0.718806,0.816669,3
-0.482791,0.206397,1691.832000,0.844890,-0.745645,0.821442,3
-0.525932,0.279692,1691.984000,0.985325,-0.727018,0.830973,3
-0.552984,0.211871,1692.136000,0.889679,-0.710638,0.835730,3
-0.547268,0.107436,1692.288000,0.789969,-0.713276,0.809560,3
-0.527524,0.146810,1692.440000,0.817950,-0.730576,0.815837,3
-0.547795,0.175549,1692.592000,0.863875,-0.746460,0.815758,3
-0.582926,0.146642,1692.744000,0.664213,-0.735972,0.812642,3
-0.590443,-0.034070,1692.896000,0.427684,-0.734099,0.798477,3
-0.578801,-0.101086,1693.048000,0.143704,-0.742566,0.782999,3
-0.599218,-0.150687,1693.200000,0.072123,-0.764347,0.734422,3
-0.640386,-0.143351,1693.352000,0.112338,-0.773414,0.694020,3
-0.656784,-0.076576,1693.504000,0.129665,-0.753538,0.707617,3
-0.648634,0.128315,1693.656000,0.117891,-0.698741,0.706915,3
-0.614932,0.100951,1693.808000,0.092506,-0.696093,0.746624,3
-0.606851,0.131894,1693.960000,0.170464,-0.732304,0.746614,3
-0.583089,0.080221,1694.112000,0.221119,-0.751281,0.721329,8
-0.594435,0.227046,1694.264000,0.132233,-0.738479,0.733080,8
-0.614515,0.207009,1694.416000,0.058596,-0.712148,0.715936,8
-0.623782,0.093469,1694.568000,0.287839,-0.731700,0.726804,8
-0.608367,0.026413,1694.720000,0.564280,-0.723486,0.736812,8
-0.588010,-0.034059,1694.872000,0.764590,-0.708461,0.757517,8
-0.599391,-0.029795,1695.024000,0.689543,-0.686761,0.781852,8
-0.605741,-0.060610,1695.176000,0.476687,-0.736383,0.795306,8
-0.590277,-0.049308,1695.328000,0.382968,-0.791870,0.829624,8
-0.572385,0.027977,1695.480000,0.511694,-0.818601,0.823400,8
-0.570180,0.034886,1695.632000,0.491510,-0.798190,0.846271,8
-0.581266,0.095385,1695.784000,0.430107,-0.770524,0.868805,8
-0.569425,0.020812,1695.936000,0.162145,-0.765071,0.904439,8
-0.558446,0.158508,1696.088000,0.068283,-0.788721,0.905222,8
-0.570455,0.217831,1696.240000,0.134295,-0.815327,0.819703,8
-0.579408,0.207327,1696.392000,0.197364,-0.827856,0.737613,8
-0.589386,0.006417,1696.544000,0.242047,-0.804354,0.666561,8
-0.595270,-0.218504,1696.696000,0.081474,-0.779701,0.668978,8
-0.609243,-0.296430,1696.848000,0.145914,-0.745673,0.690682,8
-0.609490,-0.363791,1697.000000,0.274840,-0.712369,0.748737,8
-0.591270,-0.401743,1697.152000,0.322148,-0.677061,0.774639,8
-0.551122,-0.156761,1697.304000,0.186845,-0.710448,0.786867,8
-0.537645,0.033507,1697.456000,0.030372,-0.761294,0.768892,8
-0.553749,0.109628,1697.608000,0.103062,-0.798683,0.714265,8
-0.585351,0.012258,1697.760000,0.166719,-0.798492,0.718736,8
-0.597155,0.061325,1697.912000,0.424431,-0.792641,0.727228,8
-0.624530,0.167298,1698.064000,0.516058,-0.803930,0.742225,8
-0.673665,0.184164,1698.216000,0.544291,-0.799232,0.741338,8
-0.712574,0.034325,1698.368000,0.308372,-0.785608,0.664846,8
-0.724410,-0.219280,1698.520000,0.086353,-0.771223,0.540667,8
-0.718086,-0.499289,1698.672000,-0.087144,-0.772585,0.466865,8
-0.715152,-0.582379,1698.824000,-0.015690,-0.775729,0.422822,8
-0.713891,-0.508531,1698.976000,0.048880,-0.747843,0.350584,8
-0.729521,-0.362709,1699.128000,0.161278,-0.602355,0.404178,8
-0.722513,-0.358090,1699.280000,0.315307,-0.374221,0.405606,8
-0.654155,-0.250605,1699.432000,0.450864,-0.235938,0.390754,8
-0.539608,-0.233882,1699.584000,0.563154,-0.321862,0.460105,8
-0.480609,-0.215339,1699.736000,0.520782,-0.504038,0.481868,8
-0.500970,-0.205173,1699.888000,0.514431,-0.622332,0.571781,8
-0.538940,-0.226441,1700.040000,0.442769,-0.706300,0.707618,8
-0.581829,-0.256254,1700.192000,0.297741,-0.737882,0.772257,8
-0.599986,-0.240082,1700.344000,0.282937,-0.731890,0.765982,8
-0.598293,-0.188806,1700.496000,0.305721,-0.700980,0.720802,8
-0.588133,-0.115859,1700.648000,0.409528,-0.677942,0.602085,8
-0.589737,-0.238050,1700.800000,0.390021,-0.675739,0.577704,8
-0.615095,-0.222908,1700.952000,0.330722,-0.684163,0.599210,8
-0.613796,-0.222768,1701.104000,0.271241,-0.700558,0.652200,8
-0.572307,-0.180644,1701.256000,0.142036,-0.741948,0.733960,8
-0.509947,-0.321908,1701.408000,0.071407,-0.791205,0.730760,8
-0.509160,-0.355670,1701.560000,0.045027,-0.802691,0.544012,8
-0.580890,-0.382868,1701.712000,0.167489,-0.713456,0.444160,8
-0.555469,-0.434511,1701.864000,0.254130,-0.174742,0.276153,8
-0.256759,-0.686927,1702.016000,-0.010988,0.515883,-0.353961,8
0.207781,-0.989743,1702.168000,-0.354589,0.530741,-0.814853,8
0.329068,-1.126830,1702.320000,-0.496176,-0.003614,-0.675154,8
-0.008888,-0.878976,1702.472000,-0.264111,-0.474179,-0.452330,8
-0.369140,-0.652977,1702.624000,0.305105,-0.693473,0.200723,8
-0.530714,-0.414308,1702.776000,0.731440,-0.744201,0.926706,8
-0.541604,-0.361179,1702.928000,0.890267,-0.727362,0.960330,8
-0.499650,-0.302539,1703.080000,0.614083,-0.720891,0.935618,8
-0.464081,-0.205201,1703.232000,0.369781,-0.711480,0.861899,8
-0.446687,-0.120053,1703.384000,0.299331,-0.699679,0.819707,8
-0.456864,-0.131776,1703.536000,0.454476,-0.713388,0.814747,8
-0.488247,-0.186313,1703.688000,0.403660,-0.751200,0.757454,8
-0.526061,-0.299757,1703.840000,0.170903,-0.786316,0.784183,8
-0.561042,-0.222002,1703.992000,0.021966,-0.807200,0.772956,8
-0.587235,-0.178366,1704.144000,0.106914,-0.811218,0.795988,8
-0.607453,-0.158111,1704.296000,0.314081,-0.820631,0.764940,8
-0.634234,-0.094032,1704.448000,0.434723,-0.817017,0.804091,8
-0.637949,-0.045935,1704.600000,0.537169,-0.816590,0.882402,8
-0.633314,0.097655,1704.752000,0.589037,-0.808999,0.937215,8
-0.617433,0.038463,1704.904000,0.510515,-0.800285,1.015286,8
-0.625373,-0.041339,1705.056000,0.506432,-0.798652,1.008134,8
-0.665916,-0.105872,1705.208000,0.538725,-0.768318,1.008142,8
-0.724904,-0.026238,1705.360000,0.588989,-0.718340,1.007976,8
-0.759974,0.152977,1705.512000,0.623189,-0.678561,1.012000,8
-0.754123,0.329616,1705.664000,0.677039,-0.693546,1.008054,8
-0.720633,0.343819,1705.816000,0.874014,-0.723014,1.015727,8
-0.681416,0.128172,1705.968000,0.923648,-0.739603,1.004428,8
-0.650816,-0.079620,1706.120000,0.860544,-0.741798,0.965997,8
-0.628253,-0.142958,1706.272000,0.820481,-0.746593,0.683333,8
-0.619119,-0.088542,1706.424000,0.803800,-0.738147,0.678339,8
-0.611888,-0.058209,1706.576000,0.748092,-0.726861,0.671079,8
-0.624868,-0.087235,1706.728000,0.524778,-0.755763,0.678173,8
-0.640022,-0.129207,1706.880000,0.374331,-0.802708,0.674705,8
-0.639408,-0.202421,1707.032000,0.416748,-0.850385,0.678297,8
-0.619931,-0.126079,1707.184000,0.506109,-0.895376,0.670806,8
-0.603774,-0.034649,1707.336000,0.594542,-0.910043,0.674520,8
-0.594672,-0.013362,1707.488000,0.591312,-0.902818,0.670833,8
-0.598135,-0.128311,1707.640000,0.589274,-0.887436,0.674333,8
-0.620972,-0.217373,1707.792000,0.587877,-0.864223,0.670845,8
-0.659119,-0.204161,1707.944000,0.525575,-0.780483,0.666929,8
-0.571107,-0.253343,1708.096000,0.431028,-0.484739,0.670378,8
-0.343348,-0.264540,1708.248000,0.251328,-0.271442,0.670679,8
-0.121360,-0.196339,1708.400000,0.171480,-0.355423,0.670741,8
-0.148762,-0.110516,1708.552000,0.184702,-0.577437,0.670802,8
-0.356439,-0.033846,1708.704000,0.146615,-0.730038,0.670636,8
-0.526193,-0.137359,1708.856000,0.039980,-0.778312,0.663360,8
-0.585998,-0.134175,1709.008000,0.054764,-0.784163,0.666390,8
-0.570074,-0.148014,1709.160000,0.212036,-0.739326,0.666524,8
-0.474425,-0.116856,1709.312000,0.470563,-0.697091,0.666853,8
-0.348736,-0.088945,1709.464000,0.488375,-0.709952,0.663124,8
-0.298691,-0.102394,1709.616000,0.297954,-0.777320,0.666352,8
-0.369248,-0.167657,1709.768000,0.157443,-0.829213,0.663129,8
-0.473948,-0.216636,1709.920000,0.242161,-0.829425,0.661756,8
-0.531652,-0.238525,1710.072000,0.370380,-0.814872,0.660638,8
-0.566834,-0.194785,1710.224000,0.443067,-0.816333,0.659520,8
-0.601446,-0.189710,1710.376000,0.440173,-0.828858,0.658403,8
-0.616507,-0.096428,1710.528000,0.498488,-0.838718,0.657285,8
-0.608356,-0.000100,1710.680000,0.504582,-0.842778,0.656168,8
-0.579529,0.105190,1710.832000,0.423575,-0.849530,0.655050,8
-0.552427,0.072996,1710.984000,0.332574,-0.848702,0.661892,8
-0.539524,0.009623,1711.136000,0.294716,-0.831203,0.655826,8
-0.553667,-0.094573,1711.288000,0.317150,-0.812020,0.661850,8
-0.577431,-0.076509,1711.440000,0.381589,-0.834112,0.655867,8
-0.587108,-0.008525,1711.592000,0.437629,-0.870343,0.658541,8
-0.595878,-0.051788,1711.744000,0.367078,-0.875771,0.658704,8
-0.620275,-0.133969,1711.896000,0.255139,-0.836469,0.652152,8
-0.662472,-0.179871,1712.048000,0.193148,-0.785323,0.654442,8
-0.693413,-0.083655,1712.200000,0.323244,-0.766356,0.656628,8
-0.697927,-0.014427,1712.352000,0.511030,-0.784067,0.658584,8
-0.676098,0.033259,1712.504000,0.573110,-0.819258,0.655469,8
-0.645397,0.052917,1712.656000,0.461142,-0.836235,0.653327,8
-0.622364,0.073817,1712.808000,0.315329,-0.816115,0.651469,8
-0.609046,0.027830,1712.960000,0.244102,-0.775830,0.650861,8
-0.583557,-0.040906,1713.112000,0.220430,-0.750698,0.650973,8
-0.554269,-0.065928,1713.264000,0.165706,-0.760910,0.654333,8
-0.557409,-0.007852,1713.416000,0.223033,-0.799789,0.648289,8
-0.593857,-0.032881,1713.568000,0.376419,-0.840146,0.653702,8
-0.630815,-0.089750,1713.720000,0.540055,-0.865373,0.651627,8
-0.638828,-0.189539,1713.872000,0.499011,-0.858921,0.647714,8
-0.626349,-0.264532,1714.024000,0.367177,-0.841358,0.647166,8
-0.614407,-0.188627,1714.176000,0.271038,-0.831696,0.647267,8
-0.618871,-0.060479,1714.328000,0.193391,-0.820159,0.650205,8
-0.642181,0.077573,1714.480000,0.154739,-0.809960,0.644643,8
-0.683850,0.121272,1714.632000,0.130612,-0.795762,0.649665,8
-0.705800,0.050626,1714.784000,0.202206,-0.779253,0.641319,8
-0.716564,-0.064004,1714.936000,0.212619,-0.737721,0.648879,8
-0.744108,-0.259424,1715.088000,0.142628,-0.656775,0.641382,8
-0.782604,-0.479938,1715.240000,0.056514,-0.520919,0.645623,8
-0.780875,-0.635325,1715.392000,0.067638,-0.344360,0.643894,8
-0.773168,-0.725772,1715.544000,0.167290,-0.175910,0.641567,8
-0.767280,-0.644411,1715.696000,0.253586,-0.086912,0.639610,8
-0.737609,-0.467857,1715.848000,0.439985,-0.096216,0.642387,8
-0.665908,-0.354668,1716.000000,0.627383,-0.179250,0.640009,8
-0.573073,-0.316333,1716.152000,0.708038,-0.309625,0.642366,8
-0.564531,-0.284358,1716.304000,0.630552,-0.405314,0.640030,8
-0.647449,-0.231016,1716.456000,0.538332,-0.465525,0.645623,8
-0.749980,-0.273311,1716.608000,0.527190,-0.553515,0.640748,8
-0.791282,-0.240396,1716.760000,0.524440,-0.670749,0.636262,8
-0.752594,-0.003468,1716.912000,0.525592,-0.762399,0.638269,8
-0.698003,0.213632,1717.064000,0.492826,-0.773785,0.636113,8
-0.664555,0.276800,1717.216000,0.470388,-0.745580,0.635475,8
-0.654839,0.143417,1717.368000,0.422399,-0.743823,0.638242,8
-0.661956,0.077761,1717.520000,0.247290,-0.767915,0.633270,8
-0.679909,0.055867,1717.672000,0.155602,-0.763757,0.634464,8
-0.702557,0.045992,1717.824000,0.338257,-0.721257,0.632285,8
-0.718103,0.064554,1717.976000,0.618423,-0.696738,0.634395,8
-0.717063,0.013657,1718.128000,0.758994,-0.737793,0.638469,8
-0.695502,-0.009343,1718.280000,0.648101,-0.806845,0.633135,8
-0.677803,0.004044,1718.432000,0.457305,-0.847876,0.631496,8
-0.703406,0.077367,1718.584000,0.275511,-0.855001,0.631271,8
-0.776258,0.011728,1718.736000,0.167926,-0.808385,0.628537,8
-0.873276,-0.153836,1718.888000,0.270257,-0.669213,0.630300,8
-0.871464,-0.340630,1719.040000,0.428034,-0.288744,0.634268,8
-0.657350,-0.446023,1719.192000,0.467751,0.102212,0.629453,8
-0.262907,-0.522145,1719.344000,0.401127,0.040819,0.627974,8
0.028965,-0.602496,1719.496000,0.389466,-0.318126,0.628661,8
-0.066839,-0.556100,1719.648000,0.476912,-0.599823,0.629350,8
-0.345304,-0.429963,1719.800000,0.575041,-0.691583,0.630038,8
-0.538265,-0.277870,1719.952000,0.594468,-0.703996,0.630726,8
-0.607671,-0.257593,1720.104000,0.541827,-0.733278,0.631414,8
-0.634688,-0.248064,1720.256000,0.498534,-0.764387,0.625567,8
-0.657914,-0.205811,1720.408000,0.527530,-0.778810,0.623636,8
-0.677567,-0.208010,1720.560000,0.582237,-0.762824,0.623436,8
-0.706566,-0.292440,1720.712000,0.586680,-0.738642,0.623473,8
-0.740375,-0.321926,1720.864000,0.611192,-0.715111,0.626351,8
-0.761775,-0.141966,1721.016000,0.722001,-0.720037,0.621852,8
-0.747835,0.136181,1721.168000,0.848126,-0.759592,0.622565,8
-0.699895,0.296932,1721.320000,0.831748,-0.794028,0.623442,8
-0.666322,0.307001,1721.472000,0.690609,-0.816468,0.618087,8
-0.674668,0.188460,1721.624000,0.591468,-0.815079,0.621282,8
-0.710441,0.091531,1721.776000,0.508491,-0.814178,0.620783,8
-0.752112,-0.011597,1721.928000,0.347399,-0.819069,0.621063,8
-0.799844,-0.047087,1722.080000,0.225344,-0.810764,0.623131,8
-0.846667,-0.082333,1722.232000,0.265789,-0.790862,0.623449,8
-0.856838,-0.188892,1722.384000,0.410803,-0.772631,0.639884,8
-0.825006,-0.270150,1722.536000,0.470745,-0.776784,0.649706,8
-0.788597,-0.126284,1722.688000,0.410618,-0.779882,0.659013,8
-0.786427,-0.007135,1722.840000,0.406671,-0.746469,0.670814,8
-0.797094,0.075142,1722.992000,0.566434,-0.709284,0.682557,8
-0.815171,0.024098,1723.144000,0.803445,-0.696417,0.696955,8
-0.817161,-0.009876,1723.296000,0.940739,-0.713040,0.704659,8
-0.792224,0.064873,1723.448000,0.973979,-0.718902,0.706039,8
-0.748656,0.060562,1723.600000,0.856438,-0.695827,0.684832,8
-0.708895,0.010059,1723.752000,0.697251,-0.670700,0.640598,8
-0.693912,-0.102058,1723.904000,0.599229,-0.658759,0.599970,8
-0.695570,-0.038667,1724.056000,0.576082,-0.685239,0.580513,8
-0.733628,0.023616,1724.208000,0.542636,-0.732498,0.578959,8
-0.815674,-0.025074,1724.360000,0.477837,-0.756995,0.601067,8
-0.902225,-0.070927,1724.512000,0.576424,-0.764820,0.596275,8
-0.945544,-0.071663,1724.664000,0.812588,-0.789912,0.590693,8
-0.925293,-0.031257,1724.816000,0.964712,-0.848239,0.615068,8
-0.854265,-0.219240,1724.968000,0.857611,-0.912981,0.622387,8
-0.771417,-0.295959,1725.120000,0.814652,-0.926698,0.637427,8
-0.725343,-0.284919,1725.272000,0.915090,-0.890776,0.636949,8
-0.737593,-0.122158,1725.424000,0.923454,-0.833072,0.631443,8
-0.769620,0.003894,1725.576000,0.741729,-0.755448,0.631462,8
-0.801178,0.048279,1725.728000,0.548056,-0.684440,0.656226,8
-0.826429,0.059684,1725.880000,0.678476,-0.614299,0.678043,8
-0.828694,-0.046270,1726.032000,0.704667,-0.586031,0.655405,8
-0.804100,-0.114687,1726.184000,0.598178,-0.601393,0.639177,8
-0.755744,-0.134212,1726.336000,0.480125,-0.657463,0.631956,8
-0.730006,-0.110600,1726.488000,0.720877,-0.707312,0.651765,8
-0.721621,-0.118989,1726.640000,0.777907,-0.714969,0.681167,8
-0.725092,-0.135693,1726.792000,0.525250,-0.692998,0.687826,8
-0.728909,-0.079917,1726.944000,0.160643,-0.679146,0.695927,8
-0.721501,0.044592,1727.096000,0.219475,-0.704157,0.718840,8
-0.716753,0.021357,1727.248000,0.451064,-0.743115,0.724680,8
-0.717132,-0.044794,1727.400000,0.553648,-0.758001,0.742984,8
-0.731406,-0.177182,1727.552000,0.522573,-0.750892,0.761644,8
-0.738556,-0.078944,1727.704000,0.458313,-0.730224,0.741326,8
-0.725706,0.017389,1727.856000,0.491124,-0.718871,0.732552,8
-0.704446,0.141737,1728.008000,0.408921,-0.730587,0.728032,8
-0.699948,0.149114,1728.160000,0.419365,-0.752229,0.675153,8
-0.728044,-0.005098,1728.312000,0.516660,-0.733948,0.666279,8
-0.772083,0.000311,1728.464000,0.727088,-0.676207,0.673156,8
-0.822784,-0.071032,1728.616000,0.741614,-0.637448,0.639143,8
-0.864629,-0.043194,1728.768000,0.589244,-0.618567,0.633408,8
-0.874663,-0.053303,1728.920000,0.750646,-0.638467,0.640851,8
-0.868308,-0.026791,1729.072000,1.166842,-0.634804,0.634749,8
-0.890933,0.059889,1729.224000,1.400836,-0.569544,0.642601,8
-0.949263,-0.003558,1729.376000,1.442663,-0.434283,0.644323,8
-0.983762,-0.068564,1729.528000,1.250263,-0.282416,0.639321,8
-0.967892,-0.096426,1729.680000,1.241059,-0.223028,0.659283,8
-0.926447,-0.120111,1729.832000,1.149316,-0.216429,0.707643,8
-0.852935,-0.111017,1729.984000,1.044845,-0.267917,0.746580,8
-0.778255,-0.149633,1730.136000,0.837433,-0.370994,0.772240,8
-0.719362,-0.078733,1730.288000,0.526957,-0.480200,0.769196,8
-0.672843,0.091445,1730.440000,0.433680,-0.489722,0.746092,8
-0.661448,0.194852,1730.592000,0.692021,-0.407612,0.737265,8
-0.691144,0.192485,1730.744000,0.902005,-0.324257,0.743827,8
-0.716280,0.124434,1730.896000,0.937336,-0.323914,0.738402,8
-0.698202,0.257552,1731.048000,0.729266,-0.328890,0.737979,8
-0.643880,0.245536,1731.200000,0.635665,-0.356005,0.719773,8
-0.596931,0.198594,1731.352000,0.601397,-0.366725,0.691793,8
-0.577732,0.006371,1731.504000,0.675254,-0.373079,0.673836,8
-0.581032,0.216700,1731.656000,0.622955,-0.392256,0.646226,8
-0.592136,0.249482,1731.808000,0.536638,-0.450376,0.616853,8
-0.589654,0.318679,1731.960000,0.363711,-0.508066,0.591570,8
-0.564462,0.048425,1732.112000,0.263423,-0.480301,0.563940,8
-0.545483,-0.136909,1732.264000,0.393691,-0.404558,0.559203,8
-0.540329,-0.249983,1732.416000,0.746116,-0.443594,0.519963,8
-0.534613,-0.268125,1732.568000,0.829215,-0.571607,0.472236,8
-0.517349,-0.179533,1732.720000,0.642085,-0.639647,0.462481,8
-0.469392,-0.229499,1732.872000,0.442418,-0.623078,0.444797,8
-0.413043,-0.376288,1733.024000,0.709711,-0.511402,0.397415,8
-0.280577,-0.525311,1733.176000,0.815358,-0.113599,0.154554,8
-0.016898,-0.635635,1733.328000,0.771630,0.547421,-0.145815,8
0.220889,-0.593353,1733.480000,0.633092,0.690733,-0.169090,8
0.103230,-0.575246,1733.632000,0.778870,0.406274,-0.004932,8
