r,g,b,cluster
0.834216,0.725590,0.038903,0
-0.290182,0.241782,1.224096,0
-1.800088,-1.993747,-1.697543,1
0.191703,0.825689,1.734004,0
-1.286078,-0.559004,0.397217,1
-1.960717,-2.177260,-1.697543,1
1.171535,1.109301,0.466123,0
0.400520,0.975836,1.802911,0
1.219724,1.125984,0.535030,0
-1.029072,-1.176277,-1.421917,1
-2.008905,-2.210626,1.816692,1
-1.302141,-1.076179,0.038903,1
0.625399,0.508711,-0.154036,0
-0.996947,-1.076179,-1.380573,1
1.123347,1.025885,0.452342,0
0.496897,1.009202,1.816692,0
0.673588,0.558760,-0.098911,0
1.171535,1.042568,0.562593,0
-1.350329,-1.526621,-1.463261,1
-1.157575,-1.309742,-1.421917,1
0.946656,0.842372,0.218060,0
-0.161680,-0.275393,-0.787976,1
0.593274,0.542077,-0.057567,0
-1.237889,-1.393157,-1.146291,1
0.802090,0.725590,0.121590,0
0.641462,0.525394,-0.126473,0
0.802090,0.658858,0.052684,0
1.026970,0.909104,0.397217,0
0.400520,0.708907,1.596191,0
-1.029072,-1.192960,-1.408135,1
-0.113491,0.408613,1.182752,0
-1.286078,-0.492272,0.438561,1
-1.286078,-0.675786,0.273185,1
-1.751900,-1.977064,-1.614855,1
-0.290182,0.825689,-0.236724,0
1.171535,1.059251,0.535030,0
-0.756004,-0.692469,0.080247,1
-1.944654,-2.177260,-1.683762,1
0.834216,0.975836,1.651316,0
-0.370496,0.125001,1.113845,0
0.079263,0.024902,-0.415881,0
-1.061198,-0.108562,0.989813,0
0.673588,0.525394,-0.140255,0
-0.113491,-0.258710,-0.884446,1
0.255954,0.191733,-0.388318,0
0.866342,0.742274,0.080247,0
0.368394,0.792323,1.458378,0
-0.916633,-1.059496,-1.353010,1
0.737839,0.625492,-0.057567,0
-1.800088,2.043551,1.816692,0
-0.258057,-0.292076,0.617718,0
0.111389,0.041585,-0.457225,0
0.898467,0.758957,0.149153,0
-0.017114,0.408613,1.417034,0
0.480834,0.425296,-0.057567,0
-0.161680,0.408613,1.196533,0
0.239891,0.125001,-0.512350,0
-1.029072,-0.458906,0.479905,1
0.850279,0.775640,0.190497,0
1.235787,1.142667,0.548811,0
-1.109387,-1.259693,-1.353010,1
-1.205764,-1.343108,-1.477042,1
0.480834,0.492028,0.025121,0
-1.767963,-2.010430,-1.697543,1
0.689650,0.558760,-0.154036,0
1.155473,1.059251,0.535030,0
-0.017114,0.625492,1.389471,0
-1.045135,-1.209643,-1.063603,1
0.416582,0.358563,-0.209161,0
-1.382455,-1.576671,-1.463261,1
-0.643564,-0.759201,-1.132509,1
-0.466873,-0.542321,0.410998,0
0.416582,0.508711,1.430815,0
-1.205764,-1.376474,-1.201416,1
-1.767963,-1.993747,-1.669980,1
-1.366392,-2.060479,1.472159,1
2.022865,1.943453,0.934688,0
0.625399,0.508711,-0.140255,0
-1.125449,-1.276376,-1.394354,1
-1.157575,-0.592371,0.286966,1
-1.832214,-2.127211,0.590155,1
1.075158,0.959153,0.369654,0
-1.430643,-1.760184,0.107809,1
-0.434748,-0.258710,0.617718,0
-1.350329,-1.593354,-1.532167,1
-0.868444,-0.976081,-1.311666,1
-1.494895,-1.660086,-1.601074,1
-0.161680,1.576426,1.734004,0
0.047137,2.043551,1.816692,0
1.123347,1.009202,0.410998,0
1.091221,0.992519,0.342092,0
0.352331,0.725590,1.348127,0
-1.767963,-1.977064,-1.697543,1
0.753902,0.642175,-0.030004,0
0.994844,0.892421,0.259404,0
1.187598,1.075935,0.535030,0
0.095326,0.625492,1.361909,0
0.802090,0.892421,-0.071348,0
-0.964821,-0.191977,0.727968,0
-0.209868,0.275148,1.127626,0
-0.370496,0.325197,1.444597,0
0.978781,-0.342125,0.755531,0
0.753902,0.625492,-0.016223,0
-1.960717,-2.127211,-1.697543,1
-1.205764,-0.508955,0.342092,1
1.219724,1.109301,0.562593,0
-1.751900,-1.960381,-1.683762,1
0.850279,0.725590,0.066465,0
-1.029072,-1.159594,-1.325448,1
0.272017,0.625492,1.541066,0
-1.125449,-1.209643,-1.408135,1
-1.816151,-1.543304,-1.463261,1
-1.976779,-2.193943,-1.656199,1
-2.008905,-2.193943,-1.669980,1
-0.017114,0.508711,1.265440,0
0.464771,0.558760,1.472159,0
0.625399,0.525394,-0.098911,0
-0.386559,-0.642420,0.438561,0
0.625399,0.508711,-0.140255,0
1.878300,1.910087,1.747786,0
-0.290182,0.308514,1.361909,0
0.320205,0.241782,-0.250505,0
1.075158,1.042568,1.100064,0
0.673588,0.558760,-0.112692,0
-0.482936,0.291831,1.403253,0
1.235787,-0.125245,-0.746632,0
-0.434748,0.191733,1.348127,0
0.994844,0.892421,0.507467,0
1.701609,1.342863,-0.650163,0
0.850279,0.708907,0.107809,0
-0.836318,-0.959398,-1.297885,1
0.657525,0.508711,-0.154036,0
-1.237889,2.043551,1.816692,0
0.641462,0.525394,-0.126473,0
0.818153,0.959153,1.651316,0
1.942551,1.976819,1.747786,0
0.047137,2.043551,1.816692,0
-1.141512,-1.293059,-1.408135,1
1.235787,1.142667,0.548811,0
0.207766,0.775640,1.444597,0
0.689650,0.875738,1.623754,0
-1.141512,-1.309742,-1.449479,1
-1.671586,-1.843599,-1.669980,1
1.171535,1.092618,0.479905,0
0.802090,0.658858,0.052684,0
1.444604,1.409596,1.127626,0
0.384457,0.325197,-0.236724,0
-0.113491,-0.258710,-0.884446,1
0.015012,1.075935,0.976032,0
0.834216,0.725590,0.025121,0
0.223828,0.725590,1.444597,0
0.304143,0.558760,1.485941,0
-0.225931,-0.375491,-0.953352,1
0.529022,0.909104,1.499722,0
-1.864340,0.258465,-1.008477,1
0.898467,0.725590,0.107809,0
0.769965,0.658858,-0.016223,0
0.432645,0.875738,1.472159,0
2.022865,2.010185,1.802911,0
0.898467,0.708907,0.149153,0
-0.820256,-0.942715,-1.284104,1
1.010907,0.875738,0.562593,0
-0.049240,-0.191977,-0.829320,1
-1.157575,-1.343108,-1.449479,1
0.769965,0.909104,1.609972,0
0.448708,0.325197,-0.402099,0
1.219724,1.125984,0.535030,0
-0.418685,-0.525638,-0.939571,1
0.818153,0.675541,0.080247,0
0.721776,0.642175,0.080247,0
0.577211,0.458662,-0.195380,0
-0.788130,0.041585,1.113845,0
0.914530,0.742274,0.204278,0
0.625399,0.508711,-0.140255,0
0.111389,0.058268,-0.305630,0
0.207766,0.141684,-0.429662,0
-0.290182,0.208416,1.044939,0
0.529022,0.475345,-0.016223,0
0.898467,0.758957,0.149153,0
1.814049,1.860038,1.734004,0
0.175640,-0.008464,-0.553694,0
0.159577,0.108318,-0.264286,0
1.573106,1.009202,-0.429662,0
1.155473,1.042568,0.521249,0
0.930593,0.792323,0.176716,0
0.769965,0.158367,-0.360756,0
-2.008905,-2.193943,-1.683762,1
1.107284,1.009202,0.438561,0
0.769965,0.592126,0.080247,0
0.464771,0.408613,0.025121,0
2.087117,2.026868,1.816692,0
0.015012,-1.243010,-0.250505,1
-0.756004,-0.458906,0.672843,0
0.079263,0.441979,1.417034,0
-0.274119,-0.642420,-0.236724,1
0.384457,0.341880,-0.085129,0
0.464771,0.375246,-0.250505,0
-0.065303,0.358563,1.375690,0
1.026970,0.909104,0.328310,0
-0.627502,-1.326425,1.251658,1
-1.318203,-1.509938,-1.587293,1
0.207766,0.108318,-0.471006,0
1.926488,1.960136,1.734004,0
-1.302141,-0.625737,0.383435,1
1.043033,0.975836,0.355873,0
-0.434748,-0.275393,0.631499,0
1.219724,1.125984,0.535030,0
-0.306245,1.276131,1.113845,0
1.187598,1.042568,0.507467,0
-1.992842,-2.177260,-1.697543,1
0.850279,0.675541,0.066465,0
-0.033177,0.358563,1.375690,0
0.384457,0.625492,1.485941,0
-0.707816,-0.809250,-1.215197,1
-1.751900,-2.077162,0.852000,1
0.834216,0.725590,0.038903,0
0.834216,0.725590,0.121590,0
0.255954,0.125001,-0.567475,0
-1.751900,1.125984,1.802911,0
1.091221,0.992519,0.424779,0
-1.751900,-1.993747,-1.697543,1
0.721776,0.558760,-0.085129,0
-0.836318,-0.942715,-1.325448,1
0.898467,0.758957,0.149153,0
-0.001051,0.859055,1.527285,0
-0.996947,-1.126228,-1.104947,1
1.653420,1.292814,1.100064,0
-1.446706,-1.643403,-1.587293,1
0.721776,0.859055,1.513503,0
-2.008905,-2.193943,-1.683762,1
0.882404,0.742274,0.121590,0
-0.338371,-0.008464,-0.291849,0
-1.077261,-1.276376,-1.063603,1
0.336268,0.625492,1.472159,0
1.026970,0.842372,0.231841,0
0.753902,0.859055,1.499722,0
-1.784026,-1.977064,-1.697543,1
0.802090,0.675541,0.025121,0
0.866342,0.758957,0.149153,0
0.882404,0.758957,0.190497,0
0.272017,-0.008464,1.775348,0
0.802090,0.708907,0.080247,0
-1.093324,-0.125245,0.948469,0
0.802090,0.708907,0.080247,0
-1.109387,-1.192960,-1.394354,1
-0.097428,0.275148,1.168970,0
0.641462,0.508711,-0.016223,0
-1.061198,-0.492272,0.452342,1
-1.687649,-1.927015,-1.669980,1
0.031074,0.408613,1.224096,0
-1.414580,-1.543304,-1.587293,1
0.239891,0.108318,-0.553694,0
-0.498999,-0.642420,-1.228978,1
-0.482936,0.158367,1.375690,0
0.063200,-0.025147,-0.471006,0
0.223828,-0.959398,-0.360756,1
-0.001051,-1.376474,0.011340,1
-1.125449,-1.276376,-1.477042,1
0.207766,0.108318,-0.471006,0
0.416582,0.291831,-0.333193,0
-1.735837,-1.910332,-1.587293,1
-1.623397,-1.793550,-1.490823,1
1.155473,1.042568,0.521249,0
-0.515062,-0.692469,-1.187634,1
0.898467,0.775640,0.107809,0
1.508855,1.176033,0.934688,0
0.577211,0.475345,-0.030004,0
1.010907,0.892421,0.314529,0
-1.141512,-1.293059,-1.408135,1
-1.543083,-1.710135,-1.559730,1
-1.061198,-1.243010,-1.504605,1
-0.739941,-0.875982,-1.284104,1
-1.061198,-1.226326,-0.884446,1
-1.077261,-1.176277,-1.408135,1
-0.996947,-1.142911,-1.421917,1
0.095326,-0.025147,-0.388318,0
-0.579313,-0.742518,-1.187634,1
-1.189701,-1.359791,-0.994696,1
0.384457,0.325197,-0.278068,0
0.769965,0.642175,-0.002441,0
1.219724,1.326180,1.816692,0
1.219724,1.125984,0.535030,0
0.625399,0.525394,-0.071348,0
-1.221826,-0.625737,0.259404,1
0.609336,0.492028,0.259404,0
-0.049240,0.391929,1.265440,0
-0.001051,-0.942715,-0.429662,1
-1.109387,-1.326425,-1.173853,1
-1.173638,-1.343108,-1.477042,1
0.769965,0.909104,1.596191,0
1.059096,0.992519,0.342092,0
-1.671586,-1.459889,-1.325448,1
0.769965,0.141684,-0.346974,0
0.577211,0.425296,-0.222942,0
0.207766,0.058268,-0.567475,0
1.508855,1.192716,0.893344,0
0.496897,0.458662,0.025121,0
1.203661,1.109301,0.521249,0
0.930593,0.909104,0.810656,0
0.336268,0.558760,1.485941,0
0.737839,0.909104,1.472159,0
0.994844,0.892421,0.259404,0
0.978781,0.875738,0.245622,0
0.673588,1.309497,1.816692,0
-1.045135,-1.226326,-1.490823,1
-2.008905,-2.210626,0.852000,1
1.219724,1.125984,0.535030,0
-0.145617,-0.809250,-1.573511,1
-0.322308,-0.909349,-0.815539,1
0.657525,0.558760,-0.043785,0
0.529022,0.475345,-0.098911,0
0.898467,0.758957,0.135372,0
0.609336,0.742274,1.458378,0
0.721776,0.625492,-0.016223,0
0.127451,0.074951,-0.484787,0
-0.402622,-0.408857,-0.939571,1
0.464771,0.408613,-0.154036,0
-0.290182,-0.559004,-0.181598,1
-1.189701,-0.442223,0.383435,1
-1.141512,-1.293059,-1.408135,1
0.994844,0.909104,0.328310,0
-1.462769,-1.610037,-1.601074,1
-0.563250,-0.191977,0.838219,0
-0.113491,0.525394,1.306784,0
0.625399,0.458662,-0.154036,0
0.850279,0.708907,0.107809,0
0.609336,0.492028,-0.167817,0
-1.591272,-1.693452,-1.297885,1
-0.948758,-1.076179,-1.394354,1
0.480834,0.408613,0.162934,0
0.529022,0.441979,-0.057567,0
0.978781,0.792323,0.190497,0
0.047137,2.043551,1.816692,0
0.673588,0.558760,-0.112692,0
0.512959,0.475345,0.038903,0
0.818153,0.692224,0.038903,0
0.737839,0.625492,-0.057567,0
-1.221826,-1.376474,-1.477042,1
-1.157575,-1.259693,-1.408135,1
0.721776,0.608809,-0.071348,0
0.047137,-0.075196,0.066465,0
-0.498999,-0.609054,-1.008477,1
-1.125449,-1.276376,-1.463261,1
0.673588,0.542077,-0.167817,0
-0.482936,0.225099,1.417034,0
1.781923,1.843355,1.692660,0
0.930593,0.842372,0.190497,0
1.139410,1.025885,0.493686,0
1.026970,1.309497,1.182752,0
-0.804193,-0.909349,-1.256541,1
0.657525,0.825689,1.444597,0
0.079263,0.024902,-0.415881,0
1.283975,1.176033,0.686624,0
0.753902,0.892421,1.541066,0
-1.976779,-2.160577,-1.683762,1
0.850279,0.708907,0.107809,0
0.368394,0.892421,1.279221,0
0.689650,0.525394,-0.112692,0
0.930593,0.825689,0.204278,0
-1.141512,-1.293059,-1.408135,1
0.207766,0.158367,-0.415881,0
1.171535,1.092618,0.479905,0
-1.494895,-1.660086,-1.601074,1
0.769965,0.692224,0.121590,0
-1.687649,-1.927015,-1.669980,1
1.540981,1.559743,1.816692,0
-1.976779,0.108318,-0.209161,1
-0.338371,0.175050,1.127626,0
-0.980884,-1.142911,-1.449479,1
0.272017,0.141684,-0.526131,0
0.978781,0.892421,0.231841,0
-0.739941,-0.875982,-1.284104,1
0.721776,0.608809,-0.057567,0
0.545085,0.492028,-0.140255,0
-1.077261,-0.542321,-0.553694,1
-0.081365,0.475345,1.196533,0
0.416582,0.708907,1.541066,0
-0.531125,-0.742518,0.328310,1
0.930593,0.792323,0.162934,0
-0.065303,-0.191977,-0.774195,1
1.187598,1.075935,0.548811,0
-1.141512,-1.293059,-1.408135,1
-0.691753,-1.409840,1.168970,1
1.171535,1.059251,0.521249,0
-0.290182,-0.842616,1.747786,0
-0.739941,-0.742518,0.038903,1
0.834216,0.758957,0.149153,0
0.496897,1.009202,1.816692,0
1.187598,1.075935,0.548811,0
0.464771,0.992519,1.816692,0
-0.531125,-0.242026,0.259404,0
1.781923,1.493011,1.279221,0
0.609336,0.492028,-0.154036,0
-1.350329,1.209399,1.293002,0
1.251850,1.159350,0.617718,0
-0.852381,-0.976081,-1.311666,1
-0.756004,-0.809250,0.107809,1
-0.996947,0.008219,1.058720,0
0.673588,0.508711,-0.126473,0
-0.482936,0.158367,1.279221,0
-1.061198,-1.209643,-1.228978,1
-1.013010,-0.091879,1.086283,0
0.384457,0.275148,-0.305630,0
0.946656,0.809006,0.190497,0
0.673588,0.542077,0.011340,0
-1.446706,-1.593354,-1.601074,1
0.496897,0.458662,-0.057567,0
0.336268,0.925787,1.789130,0
0.769965,0.758957,-0.195380,0
-1.189701,-0.508955,0.562593,1
-1.237889,-1.376474,-1.504605,1
-0.531125,-2.043796,-1.697543,1
0.368394,0.892421,1.747786,0
0.753902,0.675541,0.107809,0
1.010907,0.892421,0.300748,0
0.898467,0.758957,0.149153,0
-1.189701,-1.359791,-1.545949,1
-1.334266,-0.625737,0.314529,1
0.175640,0.208416,-0.484787,0
-1.446706,-0.976081,-1.118728,1
0.079263,0.475345,1.472159,0
0.464771,0.391929,-0.181598,0
-1.992842,-2.143894,-1.697543,1
-1.655523,-1.409840,-1.353010,1
0.914530,0.809006,0.190497,0
0.031074,-0.525638,-0.526131,1
0.272017,0.125001,-0.512350,0
-1.125449,-1.309742,-1.339229,1
0.866342,0.725590,0.107809,0
1.235787,1.092618,0.548811,0
0.834216,0.692224,0.080247,0
0.882404,0.792323,0.121590,0
0.384457,0.942470,1.623754,0
0.207766,0.141684,-0.429662,0
0.786027,0.658858,0.011340,0
1.283975,1.176033,0.686624,0
-1.109387,-1.259693,-1.380573,1
-1.462769,-1.660086,-1.380573,1
0.223828,0.558760,1.472159,0
0.304143,0.175050,-0.498569,0
0.641462,0.892421,1.720223,0
0.561148,0.508711,0.011340,0
-0.402622,0.241782,1.348127,0
0.641462,0.542077,-0.085129,0
0.207766,0.125001,-0.484787,0
1.091221,-0.675786,-0.071348,0
0.545085,0.475345,0.025121,0
0.898467,0.758957,0.149153,0
0.239891,0.208416,-0.402099,0
-1.221826,-1.109545,-0.002441,1
-0.852381,-0.842616,-0.016223,1
1.508855,1.192716,0.893344,0
-0.193805,-0.275393,0.659062,0
1.155473,1.059251,0.479905,0
0.898467,0.775640,0.107809,0
-1.157575,-1.276376,-1.366792,1
0.207766,0.091635,-0.457225,0
0.818153,0.692224,0.038903,0
0.834216,0.692224,0.080247,0
-1.061198,-1.159594,-1.394354,1
0.834216,0.725590,0.121590,0
-1.848277,-1.977064,0.631499,1
-0.547188,-0.125245,0.934688,0
0.850279,0.708907,0.107809,0
-1.960717,-2.043796,-1.656199,1
0.255954,0.091635,0.976032,0
0.545085,0.492028,-0.002441,0
1.733735,-0.525638,-0.539913,0
1.123347,-0.759201,-0.195380,0
-1.093324,-1.226326,-1.380573,1
0.786027,-0.525638,0.466123,0
0.368394,0.208416,-0.402099,0
1.235787,1.125984,0.576374,0
0.834216,0.725590,0.121590,0
-0.643564,-1.293059,1.168970,1
0.737839,0.391929,0.011340,0
0.673588,0.825689,1.485941,0
1.123347,1.009202,0.397217,0
1.171535,1.059251,0.535030,0
-0.515062,0.191733,1.389471,0
0.802090,0.675541,0.025121,0
0.304143,0.241782,-0.346974,0
0.737839,-0.875982,-0.278068,0
0.802090,0.658858,0.052684,0
-1.157575,-1.309742,-1.490823,1
-1.141512,-1.293059,-1.408135,1
0.336268,0.191733,-0.457225,0
-0.996947,-1.076179,-1.380573,1
-1.141512,-1.309742,-1.504605,1
-0.258057,-0.208660,1.527285,0
0.930593,0.825689,0.204278,0
0.207766,0.091635,-0.457225,0
-0.065303,0.358563,1.293002,0
0.352331,0.909104,1.775348,0
0.609336,0.492028,-0.154036,0
1.187598,1.075935,0.535030,0
-1.173638,-1.259693,-1.449479,1
-0.579313,-0.191977,1.003595,0
-1.045135,-0.542321,0.397217,1
0.802090,0.658858,0.052684,0
0.978781,0.875738,0.245622,0
1.235787,1.142667,0.548811,0
-0.081365,0.341880,1.361909,0
-1.510957,-1.726818,-1.311666,1
0.304143,0.225099,-0.402099,0
0.609336,0.475345,-0.140255,0
0.962719,0.859055,0.231841,0
1.990740,1.976819,1.775348,0
1.187598,1.075935,0.535030,0
-0.707816,-1.376474,1.100064,1
0.721776,0.942470,1.430815,0
1.010907,0.892421,0.314529,0
0.561148,0.475345,-0.030004,0
-0.498999,-0.525638,0.383435,0
-1.784026,-1.977064,-1.669980,1
-1.575209,-1.743501,-1.339229,1
0.625399,0.458662,-0.154036,0
0.786027,0.675541,-0.002441,0
-0.563250,0.558760,-0.939571,0
-1.912528,-2.177260,-1.683762,1
0.464771,0.325197,-0.346974,0
1.187598,1.276131,1.734004,0
1.026970,0.775640,0.121590,0
1.187598,1.075935,0.535030,0
2.054991,2.043551,1.554847,0
0.737839,0.925787,1.485941,0
0.512959,0.558760,-0.181598,0
-0.241994,0.258465,1.224096,0
1.187598,1.092618,0.507467,0
-1.960717,-2.210626,-1.628637,1
0.625399,0.758957,1.430815,0
-0.434748,-0.592371,-0.719070,1
-0.049240,0.975836,0.011340,0
1.026970,0.959153,0.383435,0
-0.980884,-1.276376,-1.435698,1
1.283975,1.176033,0.631499,0
0.609336,0.725590,1.499722,0
-1.623397,-1.843599,-1.642418,1
-0.547188,-1.109545,1.692660,0
-0.161680,0.291831,1.251658,0
0.448708,0.975836,1.816692,0
0.994844,0.725590,0.038903,0
1.267912,1.176033,0.631499,0
-0.081365,0.391929,1.279221,0
0.882404,0.809006,0.218060,0
0.898467,0.758957,0.135372,0
0.930593,0.792323,0.162934,0
-1.414580,-1.576671,-1.642418,1
-0.193805,0.508711,1.458378,0
-0.209868,1.376229,1.196533,0
-1.302141,-0.709152,0.342092,1
0.673588,0.842372,1.417034,0
1.139410,1.025885,0.493686,0
0.496897,0.375246,-0.333193,0
-1.013010,-1.109545,-1.353010,1
0.512959,0.475345,0.038903,0
-1.928591,-2.127211,-1.628637,1
0.866342,0.758957,0.149153,0
-0.033177,0.425296,1.417034,0
-0.980884,-1.142911,-1.311666,1
-1.992842,-1.876965,0.438561,1
-1.173638,-0.342125,0.672843,1
0.159577,-0.675786,0.907125,0
1.300038,1.409596,1.816692,0
0.786027,0.658858,0.011340,0
0.641462,0.508711,-0.112692,0
1.043033,0.975836,0.328310,0
0.448708,0.492028,1.417034,0
1.974677,1.960136,1.747786,0
-1.093324,-1.243010,-1.449479,1
0.561148,0.525394,-0.002441,0
-0.948758,-0.191977,0.755531,0
0.609336,0.492028,-0.154036,0
0.641462,0.525394,-0.126473,0
-1.591272,-1.593354,-1.408135,1
0.272017,0.208416,-0.319412,0
-0.900570,-1.092862,-1.435698,1
1.043033,0.925787,0.342092,0
-0.852381,-0.809250,0.011340,1
0.834216,0.692224,0.080247,0
-0.049240,-0.158611,-0.856883,1
-0.675690,-0.825933,-1.297885,1
-0.836318,-0.976081,-1.215197,1
0.512959,0.425296,-0.071348,0
1.219724,1.125984,0.535030,0
0.127451,0.742274,1.623754,0
0.753902,0.642175,-0.030004,0
0.946656,0.809006,0.190497,0
-0.033177,0.642175,-1.297885,0
0.898467,0.758957,0.149153,0
0.769965,0.742274,0.755531,0
0.850279,0.708907,0.094028,0
-0.065303,0.441979,1.389471,0
-0.739941,-0.759201,0.052684,1
-1.302141,-1.209643,-1.118728,1
-0.338371,0.241782,1.113845,0
-2.008905,-2.210626,1.816692,1
-1.253952,-1.409840,-1.504605,1
-1.141512,-1.293059,-1.408135,1
0.786027,0.658858,0.011340,0
0.448708,0.358563,-0.264286,0
0.529022,0.492028,-0.043785,0
-0.209868,-0.275393,-0.498569,1
-1.237889,-1.543304,0.879563,1
-0.948758,-1.142911,-1.380573,1
-1.462769,-1.660086,-1.601074,1
0.464771,0.391929,-0.126473,0
1.187598,1.109301,0.493686,0
0.512959,0.458662,-0.030004,0
0.641462,0.525394,-0.126473,0
0.336268,0.892421,1.761567,0
1.075158,0.992519,0.397217,0
0.512959,0.475345,0.038903,0
0.802090,0.675541,0.025121,0
-1.109387,-0.458906,0.521249,1
-0.723879,-0.725835,0.052684,1
-0.354434,0.291831,1.389471,0
-1.173638,-1.343108,-1.477042,1
0.207766,0.141684,-0.429662,0
-1.093324,-1.276376,-1.118728,1
0.689650,0.558760,-0.154036,0
0.850279,0.708907,0.094028,0
-1.751900,1.009202,1.802911,0
-0.723879,-0.275393,0.865781,0
-1.334266,-0.625737,0.397217,1
1.878300,-0.191977,-0.608819,0
0.239891,0.091635,-0.539913,0
-1.992842,-2.193943,-1.683762,1
-1.061198,-1.243010,-1.421917,1
0.850279,0.725590,0.066465,0
-1.703711,-1.927015,-1.697543,1
0.609336,0.475345,-0.140255,0
-1.125449,-1.226326,-1.463261,1
0.047137,-0.075196,0.066465,0
0.689650,0.542077,-0.126473,0
0.127451,0.091635,-0.415881,0
-0.161680,-0.191977,0.700406,0
0.721776,0.875738,1.527285,0
-0.900570,-1.026130,-1.353010,1
0.850279,0.758957,0.121590,0
-0.756004,-0.859299,-1.256541,1
0.866342,0.758957,0.149153,0
0.352331,0.191733,-0.415881,0
0.320205,0.175050,-0.471006,0
-1.189701,-0.675786,0.190497,1
0.737839,0.625492,-0.043785,0
1.283975,1.192716,0.645280,0
1.251850,1.342863,1.789130,0
-1.591272,-1.893649,0.011340,1
0.320205,0.191733,-0.484787,0
-1.029072,-0.141928,0.852000,0
0.898467,0.792323,0.176716,0
-1.430643,-1.576671,-1.587293,1
1.043033,0.942470,0.383435,0
0.850279,0.742274,0.052684,0
0.047137,-0.075196,0.066465,0
-0.274119,-0.358808,0.590155,0
-1.061198,-1.159594,-1.394354,1
-0.274119,1.292814,1.127626,0
0.898467,0.775640,0.107809,0
-1.061198,-0.208660,0.893344,0
-0.306245,-0.208660,1.499722,0
0.898467,0.825689,0.259404,0
1.251850,1.159350,0.617718,0
-1.687649,-1.943698,-1.628637,1
0.272017,0.225099,-0.360756,0
0.818153,0.692224,0.038903,0
0.191703,0.175050,1.086283,0
-0.081365,-0.225343,-0.856883,1
0.962719,0.875738,0.300748,0
0.255954,0.158367,-0.429662,0
0.464771,0.408613,-0.154036,0
-0.707816,-0.926032,0.493686,1
-1.013010,-1.176277,-1.394354,1
1.010907,0.942470,0.300748,0
