r,g,b,cluster
-1.414580,-1.626720,-1.228978,1
0.015012,-0.058513,0.838219,0
-1.013010,-1.159594,-1.380573,1
-1.735837,-1.726818,-1.573511,1
0.850279,0.708907,0.107809,0
0.850279,0.708907,0.107809,0
-0.916633,-1.443206,1.541066,1
1.974677,1.960136,1.747786,0
-0.932695,-1.092862,-1.408135,1
0.207766,0.125001,-0.484787,0
1.685546,0.441979,-0.388318,0
0.512959,0.441979,-0.085129,0
-1.527020,-1.693452,-1.545949,1
1.139410,1.025885,0.493686,0
0.866342,0.725590,0.121590,0
0.063200,0.675541,1.417034,0
1.187598,1.109301,0.493686,0
-0.258057,-0.141928,1.527285,0
-1.912528,-2.177260,-1.587293,1
-0.033177,0.358563,1.265440,0
0.191703,0.391929,-1.463261,0
0.753902,0.692224,0.204278,0
0.512959,0.508711,0.535030,0
0.850279,0.708907,0.107809,0
1.171535,1.092618,0.479905,0
-0.322308,0.141684,0.989813,0
1.059096,0.992519,0.672843,0
-0.932695,-1.092862,-0.994696,1
-1.237889,-1.159594,-1.118728,1
-0.081365,0.458662,1.237877,0
-1.366392,-1.526621,-1.270322,1
-0.274119,0.258465,1.237877,0
0.882404,0.792323,0.149153,0
0.882404,1.042568,1.623754,0
1.300038,1.426279,1.802911,0
0.609336,0.492028,-0.154036,0
-1.896465,-2.093845,-1.683762,1
-1.093324,-1.226326,-1.380573,1
0.480834,0.325197,-0.305630,0
0.207766,0.158367,-0.415881,0
0.127451,0.441979,1.403253,0
0.834216,0.725590,0.038903,0
-1.784026,-0.458906,1.816692,0
-0.691753,-1.343108,1.210314,1
-0.306245,-0.375491,-0.898227,1
1.749797,1.409596,-0.636382,0
1.219724,1.125984,0.535030,0
0.978781,0.875738,0.245622,0
-1.045135,-1.192960,-1.435698,1
-1.591272,-1.743501,-1.477042,1
0.464771,0.341880,-0.360756,0
0.111389,0.041585,-0.457225,0
-1.976779,-2.210626,-1.697543,1
1.139410,1.042568,0.466123,0
0.641462,0.592126,-0.057567,0
0.577211,0.592126,1.403253,0
-0.948758,-1.076179,-1.394354,1
-0.402622,0.241782,1.348127,0
0.898467,1.092618,1.706442,0
-0.852381,-1.026130,-1.325448,1
-1.719774,-1.927015,-1.656199,1
-0.145617,-0.275393,-0.098911,0
-1.157575,-0.191977,0.893344,0
0.834216,0.742274,0.080247,0
0.850279,0.658858,0.080247,0
-0.049240,0.458662,1.251658,0
-0.209868,0.291831,1.168970,0
-1.719774,0.325197,0.948469,0
-0.209868,-0.375491,-0.650163,1
0.047137,-0.025147,-0.512350,0
1.107284,0.992519,0.397217,0
0.673588,0.558760,-0.112692,0
1.123347,1.025885,0.452342,0
-0.563250,-1.710135,-1.504605,1
-0.772067,-0.742518,0.038903,1
-1.687649,-1.309742,-1.049821,1
1.187598,1.075935,0.535030,0
-0.386559,-0.008464,0.852000,0
-0.691753,-0.692469,0.080247,1
0.239891,0.125001,-0.512350,0
1.155473,1.042568,0.507467,0
0.625399,-0.542321,0.727968,0
-0.161680,-0.275393,-0.870664,1
-0.193805,-0.258710,-0.154036,0
0.705713,0.658858,-0.098911,0
-0.836318,-0.959398,-1.297885,1
-1.992842,-2.127211,-1.697543,1
0.175640,0.108318,-0.457225,0
1.203661,1.042568,0.535030,0
-1.751900,-1.977064,-1.656199,1
-1.992842,-2.193943,-1.683762,1
-1.029072,-0.125245,0.920907,0
-1.093324,-0.959398,0.204278,1
-0.627502,0.008219,1.251658,0
1.075158,0.975836,0.410998,0
-0.868444,-0.976081,-1.297885,1
-1.125449,-1.293059,-1.353010,1
1.412478,0.625492,-0.884446,0
1.075158,0.959153,0.369654,0
0.850279,0.708907,0.094028,0
0.512959,0.475345,0.025121,0
0.625399,0.508711,-0.140255,0
-1.237889,-1.359791,-1.022259,1
-0.049240,0.358563,1.403253,0
-0.675690,-0.875982,-1.297885,1
-1.157575,-0.308759,0.783094,1
0.288080,0.225099,-0.305630,0
-1.992842,-2.193943,-1.683762,1
-1.141512,-0.642420,0.259404,1
0.368394,0.558760,1.485941,0
0.272017,0.658858,1.485941,0
-0.611439,-1.409840,1.802911,0
0.512959,0.742274,1.306784,0
-0.113491,-0.258710,-0.884446,1
0.641462,0.508711,-0.195380,0
0.512959,0.508711,0.066465,0
0.464771,0.825689,1.458378,0
0.031074,0.558760,1.306784,0
-1.125449,-1.076179,-0.870664,1
0.368394,0.275148,-0.195380,0
-0.049240,0.542077,1.279221,0
0.786027,0.508711,0.355873,0
0.866342,0.725590,0.107809,0
0.448708,0.391929,-0.236724,0
-0.450811,-0.592371,-1.104947,1
-1.607334,-1.426523,-1.297885,1
-0.113491,0.275148,1.389471,0
-1.912528,-2.093845,-1.628637,1
0.625399,0.475345,-0.181598,0
1.091221,1.276131,1.775348,0
-1.446706,-1.643403,-1.587293,1
-1.029072,-1.192960,-1.408135,1
-0.788130,-0.926032,-0.994696,1
0.946656,0.842372,0.218060,0
-1.141512,-1.293059,-1.297885,1
-1.478832,-1.676769,-1.642418,1
-1.478832,-1.626720,-1.614855,1
-1.109387,-1.226326,-1.421917,1
1.283975,1.176033,1.086283,0
0.818153,0.692224,0.135372,0
0.914530,0.742274,0.204278,0
0.946656,0.842372,0.218060,0
-0.675690,-0.809250,-1.228978,1
0.866342,0.742274,0.080247,0
0.882404,0.792323,0.149153,0
1.171535,1.092618,0.479905,0
0.448708,0.325197,-0.374537,0
-1.029072,-0.425540,0.659062,1
0.159577,0.058268,-0.429662,0
1.203661,1.092618,0.548811,0
0.496897,0.909104,1.609972,0
-0.017114,-0.025147,0.038903,0
-0.498999,0.175050,1.320565,0
-1.061198,-1.176277,-1.380573,1
-0.193805,0.492028,-1.284104,0
-1.141512,-1.293059,-1.408135,1
0.930593,0.842372,0.190497,0
1.155473,-0.141928,-0.787976,0
-1.896465,-2.093845,-1.697543,1
-0.659627,-1.559987,1.816692,1
0.239891,0.175050,-0.346974,0
0.737839,0.625492,-0.043785,0
-1.767963,-1.276376,-1.449479,1
1.010907,0.892421,0.300748,0
0.657525,0.558760,-0.043785,0
-1.671586,-1.960381,-1.669980,1
-0.498999,0.208416,1.403253,0
-0.209868,1.359546,1.182752,0
-0.434748,0.125001,1.293002,0
0.512959,0.375246,0.190497,0
-1.286078,-0.642420,0.231841,1
0.657525,0.525394,-0.181598,0
0.512959,0.475345,0.025121,0
1.171535,1.092618,0.479905,0
0.127451,0.441979,1.458378,0
0.512959,0.408613,-0.278068,0
-1.960717,-2.193943,-1.697543,1
-0.482936,0.141684,1.320565,0
0.255954,0.575443,1.430815,0
0.384457,0.909104,1.761567,0
0.769965,0.592126,-0.057567,0
0.641462,0.475345,-0.154036,0
-0.900570,-0.909349,-0.016223,1
-1.880402,-0.659103,-0.719070,1
-1.896465,-2.143894,-1.697543,1
-1.045135,-0.242026,0.741750,0
-0.996947,-0.275393,0.686624,0
-1.575209,0.758957,-1.408135,1
-0.434748,0.241782,1.375690,0
0.866342,0.725590,0.121590,0
0.464771,0.458662,-0.057567,0
-0.241994,1.326180,1.155189,0
0.721776,0.608809,-0.057567,0
-1.093324,-1.243010,-1.449479,1
-1.751900,-1.960381,-1.683762,1
1.171535,1.092618,0.479905,0
0.609336,0.492028,-0.154036,0
-0.579313,-0.775884,0.259404,1
0.641462,0.475345,-0.154036,0
0.850279,0.708907,0.107809,0
1.155473,1.042568,0.507467,0
1.187598,1.092618,0.507467,0
-1.832214,-1.393157,-1.325448,1
-0.804193,-0.926032,-1.215197,1
-0.820256,-0.942715,-1.284104,1
0.818153,0.708907,0.025121,0
-1.045135,-1.209643,-1.063603,1
1.332164,1.359546,1.816692,0
-0.129554,0.441979,1.389471,0
0.769965,0.658858,-0.016223,0
0.850279,0.708907,0.094028,0
-1.414580,-1.559987,-1.656199,1
-0.836318,-1.376474,1.086283,1
1.235787,1.125984,0.576374,0
-1.848277,-2.060479,-1.545949,1
0.480834,0.441979,-0.071348,0
0.336268,0.241782,-0.360756,0
-1.591272,-1.226326,-1.173853,1
-1.221826,-1.393157,-1.573511,1
-0.386559,-0.609054,0.466123,0
0.850279,0.725590,0.066465,0
-0.996947,-1.226326,-1.449479,1
0.625399,0.492028,-0.126473,0
-0.916633,-1.059496,-1.325448,1
0.689650,0.859055,1.568629,0
-1.414580,-1.610037,-1.587293,1
0.721776,0.642175,0.080247,0
-0.370496,0.108318,1.237877,0
-1.093324,-0.342125,0.631499,1
-1.237889,-1.426523,-1.518386,1
0.994844,0.892421,0.259404,0
1.621295,1.543060,1.210314,0
0.898467,0.742274,0.176716,0
-0.001051,0.074951,1.100064,0
0.111389,0.575443,1.375690,0
0.882404,0.775640,0.162934,0
-0.836318,-0.892665,0.011340,1
1.010907,0.875738,0.231841,0
-1.430643,-1.610037,-1.421917,1
-1.800088,-1.927015,-1.532167,1
-1.205764,-1.376474,-1.559730,1
-0.466873,-0.592371,-1.049821,1
-0.129554,-0.275393,-0.898227,1
0.239891,0.125001,-0.512350,0
-1.205764,-0.592371,1.816692,0
0.432645,0.341880,-0.278068,0
0.914530,0.775640,0.162934,0
-1.944654,-2.143894,-1.697543,1
-0.418685,-0.425540,-0.870664,1
-1.093324,-0.492272,0.466123,1
-0.563250,-0.742518,-1.228978,1
-1.045135,-1.176277,-1.339229,1
-0.241994,0.575443,1.444597,0
0.304143,0.742274,1.375690,0
0.850279,0.708907,0.107809,0
1.814049,1.192716,0.617718,0
0.882404,0.742274,0.121590,0
0.882404,0.758957,0.094028,0
-0.386559,-1.893649,-1.601074,1
-1.029072,-1.192960,-1.408135,1
0.882404,0.758957,0.190497,0
-1.478832,-1.593354,-1.339229,1
-1.430643,-1.543304,-1.408135,1
-0.852381,-0.959398,-1.297885,1
-1.832214,-1.743501,-1.601074,1
1.139410,1.042568,0.466123,0
-0.017114,0.425296,1.389471,0
0.496897,0.425296,-0.154036,0
0.753902,0.625492,-0.016223,0
0.786027,0.658858,0.011340,0
0.320205,0.508711,1.417034,0
-1.912528,-1.943698,0.466123,1
-0.932695,-1.109545,-1.477042,1
1.187598,1.092618,0.507467,0
-1.125449,-1.559987,0.783094,1
-1.687649,-1.927015,-1.669980,1
-0.001051,-0.041830,-0.443443,0
-0.498999,-1.793550,-1.477042,1
-0.627502,-0.625737,0.135372,1
-0.932695,-1.076179,-1.339229,1
-1.398518,-2.210626,0.259404,1
1.139410,0.992519,0.466123,0
-0.241994,-0.392174,-0.967133,1
0.673588,0.792323,1.554847,0
-0.659627,-0.842616,-1.132509,1
1.219724,1.292814,1.789130,0
-1.350329,-0.625737,0.438561,1
0.882404,1.075935,1.609972,0
1.203661,1.109301,0.521249,0
-0.450811,0.191733,1.306784,0
-1.784026,-1.977064,-1.587293,1
1.540981,1.309497,1.113845,0
-1.221826,0.408613,-1.077384,1
0.850279,0.708907,0.107809,0
1.669483,0.475345,-0.374537,0
-0.113491,-0.976081,-1.545949,1
0.304143,0.608809,1.403253,0
0.223828,0.091635,-0.319412,0
-0.627502,-0.191977,0.907125,0
1.589169,1.226082,1.155189,0
1.701609,1.359546,-0.677726,0
-1.478832,-1.009447,-0.925789,1
0.047137,0.642175,1.334346,0
0.882404,0.758957,0.190497,0
-0.980884,-1.092862,-1.311666,1
0.304143,0.125001,-0.443443,0
0.015012,-0.108562,0.038903,0
-1.350329,-0.642420,0.383435,1
0.448708,0.358563,-0.264286,0
-1.061198,-0.325442,0.727968,1
-0.482936,-0.592371,-0.994696,1
-1.655523,-1.826916,-1.656199,1
0.143514,0.074951,-0.429662,0
0.529022,0.408613,-0.305630,0
0.834216,0.675541,0.424779,0
-1.029072,-1.126228,-1.366792,1
0.127451,-0.025147,-0.553694,0
-1.751900,-1.977064,-1.656199,1
0.818153,0.658858,-0.002441,0
0.320205,0.191733,-0.484787,0
-1.237889,-0.675786,0.218060,1
0.191703,0.675541,1.430815,0
0.850279,0.758957,0.121590,0
-0.820256,0.525394,-0.663944,1
-1.125449,-1.293059,-1.353010,1
-0.081365,0.375246,1.348127,0
-1.141512,-2.127211,-1.697543,1
-1.061198,-0.775884,0.273185,1
-1.302141,-1.426523,-1.256541,1
-1.848277,-2.043796,-1.642418,1
-0.820256,-0.809250,0.011340,1
-0.290182,-0.442223,-0.760414,1
-1.141512,-1.309742,-1.504605,1
0.753902,0.925787,1.623754,0
-0.723879,-1.810233,-1.297885,1
-0.707816,-0.825933,-1.270322,1
-0.482936,0.258465,1.348127,0
0.689650,0.592126,-0.043785,0
-1.093324,-1.576671,1.072501,1
-0.739941,-1.409840,1.182752,1
-0.354434,-0.692469,-0.167817,1
-0.113491,-0.258710,-0.884446,1
0.127451,0.608809,1.375690,0
0.834216,0.708907,0.052684,0
-1.382455,0.642175,-1.228978,1
0.946656,0.842372,0.218060,0
0.272017,0.175050,-0.581257,0
-0.177742,1.392913,1.210314,0
-0.980884,-0.108562,0.920907,0
1.733735,1.459645,1.306784,0
-1.253952,-0.892665,-1.256541,1
-1.302141,0.525394,-0.553694,1
0.753902,0.642175,-0.030004,0
-1.928591,-2.110528,-1.697543,1
0.850279,-1.026130,-0.457225,0
-0.322308,0.008219,0.562593,0
-2.008905,-2.177260,-1.614855,1
0.400520,0.975836,1.802911,0
0.753902,0.642175,-0.043785,0
-1.607334,-0.675786,-0.553694,1
-0.675690,0.842372,1.582410,0
-1.189701,-1.343108,-1.518386,1
0.946656,0.859055,0.204278,0
2.087117,2.043551,1.816692,0
0.111389,0.141684,-0.457225,0
0.272017,0.125001,-0.512350,0
-0.193805,0.225099,1.265440,0
0.737839,0.608809,-0.030004,0
0.143514,0.575443,1.293002,0
1.203661,1.092618,0.548811,0
-1.478832,-1.643403,-1.587293,1
-1.784026,-1.993747,-1.697543,1
1.155473,1.042568,0.507467,0
0.159577,0.175050,-0.457225,0
-0.017114,-1.509938,-1.132509,1
-0.209868,0.091635,1.031157,0
1.171535,1.059251,0.521249,0
-0.739941,-0.842616,-1.242760,1
1.075158,0.975836,0.410998,0
-0.675690,-0.825933,-1.187634,1
1.637358,1.226082,1.113845,0
0.657525,0.542077,-0.112692,0
2.071054,1.643158,1.458378,0
1.171535,1.092618,0.479905,0
0.336268,0.241782,-0.360756,0
1.187598,1.075935,0.535030,0
0.753902,0.642175,-0.030004,0
0.930593,0.809006,0.135372,0
0.850279,0.708907,0.107809,0
0.577211,0.425296,-0.222942,0
-1.125449,-1.209643,-1.408135,1
-1.029072,-1.176277,-1.380573,1
-0.145617,0.341880,1.210314,0
-1.478832,-1.626720,-1.614855,1
-1.735837,0.091635,-1.380573,1
1.219724,1.142667,0.659062,0
0.641462,0.542077,-0.057567,0
-0.434748,0.091635,1.100064,0
1.171535,1.042568,0.562593,0
1.203661,1.242765,1.816692,0
1.910426,1.943453,1.747786,0
-0.241994,1.426279,1.637535,0
1.219724,1.109301,0.562593,0
-0.225931,0.225099,1.086283,0
0.818153,0.742274,0.052684,0
-0.964821,-1.092862,-1.353010,1
-0.081365,-0.225343,-0.581257,0
-1.318203,-1.526621,1.568629,1
-1.318203,-0.709152,0.259404,1
1.814049,1.159350,0.590155,0
1.123347,1.009202,0.479905,0
0.288080,0.458662,1.375690,0
0.753902,0.642175,-0.030004,0
1.830112,1.593109,1.251658,0
-0.852381,-1.009447,-1.366792,1
-1.767963,-1.960381,-1.573511,1
-1.061198,-1.159594,-1.394354,1
0.480834,0.441979,0.011340,0
0.609336,0.492028,-0.154036,0
0.175640,0.108318,-0.457225,0
-1.205764,-1.326425,-1.173853,1
-1.751900,-1.977064,-1.656199,1
0.304143,0.175050,-0.498569,0
-0.081365,0.291831,1.155189,0
0.850279,0.175050,0.231841,0
0.786027,0.675541,-0.016223,0
-1.157575,-1.326425,-1.463261,1
-1.045135,-1.192960,-1.408135,1
-1.109387,-1.192960,-1.394354,1
-1.976779,-2.193943,-1.697543,1
-0.274119,0.141684,-0.236724,0
0.834216,0.692224,0.080247,0
0.753902,0.625492,-0.016223,0
0.946656,0.809006,0.176716,0
0.368394,0.308514,-0.291849,0
0.914530,0.792323,0.121590,0
0.946656,0.809006,0.176716,0
1.974677,1.960136,1.747786,0
0.705713,0.875738,1.499722,0
0.834216,0.675541,0.204278,0
-1.623397,-0.208660,-1.518386,1
0.239891,0.091635,-0.222942,0
1.059096,0.992519,0.369654,0
-1.141512,-1.243010,-1.394354,1
1.075158,0.992519,0.397217,0
-1.125449,-1.276376,-1.394354,1
-1.735837,-0.158611,-1.656199,1
0.255954,0.125001,-0.567475,0
0.304143,0.225099,-0.402099,0
-1.125449,-1.276376,-1.394354,1
-1.591272,-1.810233,-1.614855,1
0.175640,0.091635,-0.429662,0
-0.852381,-0.058513,0.934688,0
0.207766,0.091635,-0.429662,0
-0.081365,0.325197,1.375690,0
0.721776,0.625492,0.011340,0
-0.290182,0.325197,1.403253,0
-0.804193,-0.942715,-1.187634,1
0.641462,0.809006,1.430815,0
-1.125449,-0.909349,-0.002441,1
-0.354434,0.341880,1.320565,0
1.508855,-0.058513,1.086283,0
1.219724,1.125984,0.535030,0
0.673588,0.575443,-0.057567,0
0.786027,0.675541,-0.002441,0
-0.707816,-0.809250,-1.311666,1
-1.141512,-0.108562,1.003595,0
-0.788130,0.809006,1.582410,0
0.914530,0.775640,0.162934,0
-1.800088,-1.993747,-1.697543,1
0.127451,0.058268,-0.581257,0
-1.751900,-2.093845,0.893344,1
-1.093324,-1.243010,-1.504605,1
1.139410,1.042568,0.466123,0
-1.237889,-0.592371,0.273185,1
-1.045135,-1.726818,1.582410,1
-0.258057,0.291831,1.237877,0
0.529022,1.025885,1.802911,0
-0.177742,-0.025147,0.893344,0
0.079263,0.008219,-0.484787,0
0.818153,0.725590,-0.016223,0
-1.125449,-1.276376,-1.394354,1
0.818153,0.708907,0.011340,0
-0.049240,0.458662,1.251658,0
0.625399,0.492028,-0.126473,0
1.155473,1.059251,0.479905,0
0.818153,0.692224,0.038903,0
-1.655523,-1.843599,-1.642418,1
0.882404,0.742274,0.121590,0
-0.515062,-0.725835,0.342092,1
1.171535,1.075935,0.493686,0
-0.788130,-0.041830,-0.002441,1
1.187598,1.075935,0.535030,0
-1.703711,-2.060479,0.962251,1
-1.253952,-0.242026,1.816692,0
0.015012,0.058268,1.665098,0
-0.531125,-0.709152,-1.201416,1
-0.948758,-1.076179,-1.256541,1
-2.008905,0.975836,-1.683762,1
1.219724,1.292814,1.802911,0
0.898467,0.809006,0.162934,0
-1.221826,-1.243010,-1.036040,1
0.288080,0.725590,1.596191,0
-1.832214,-2.043796,-1.614855,1
1.219724,1.092618,0.507467,0
2.054991,2.043551,1.816692,0
1.235787,1.125984,0.576374,0
1.605232,1.342863,1.155189,0
0.898467,0.758957,0.135372,0
0.175640,0.108318,-0.457225,0
-0.932695,-1.076179,-1.297885,1
-0.884507,-0.992764,-1.366792,1
0.834216,0.708907,0.052684,0
0.641462,0.608809,0.149153,0
0.850279,0.708907,0.094028,0
-0.258057,-0.292076,0.617718,0
-1.141512,-1.243010,-1.394354,1
-0.033177,-0.242026,-0.691507,1
0.625399,0.492028,-0.126473,0
-1.093324,-1.226326,-1.380573,1
1.219724,1.125984,0.535030,0
2.087117,-2.210626,-1.697543,1
0.753902,0.675541,0.080247,0
-0.258057,-0.075196,0.355873,0
-1.430643,-1.009447,-1.008477,1
1.187598,1.075935,0.548811,0
1.171535,-0.175294,-0.746632,0
-1.109387,-0.859299,1.265440,1
1.203661,1.092618,0.548811,0
-1.141512,-1.243010,-1.063603,1
-0.691753,-0.842616,-0.760414,1
0.914530,0.825689,0.259404,0
-0.980884,-1.159594,-1.297885,1
-1.221826,-0.659103,0.231841,1
-1.141512,-0.292076,0.796875,1
-2.008905,-2.160577,0.907125,1
-0.547188,-0.809250,-0.774195,1
-1.944654,-2.193943,-1.697543,1
0.480834,0.441979,-0.002441,0
0.930593,0.809006,0.245622,0
0.834216,0.708907,0.052684,0
-1.366392,-2.210626,0.286966,1
0.753902,0.642175,-0.030004,0
-1.077261,-0.258710,0.865781,0
-0.932695,-1.176277,-1.270322,1
-1.735837,-1.943698,-1.614855,1
-1.687649,-1.927015,-1.656199,1
-1.912528,-2.143894,-1.642418,1
1.171535,1.092618,0.479905,0
-1.141512,-1.293059,-1.380573,1
0.850279,0.708907,0.107809,0
1.235787,1.125984,0.576374,0
-2.008905,-2.210626,1.816692,1
0.866342,0.742274,0.080247,0
0.850279,0.758957,0.121590,0
-0.756004,-1.426523,1.086283,1
0.159577,0.074951,0.190497,0
-1.478832,-1.643403,-1.587293,1
-1.077261,-1.226326,-1.421917,1
0.850279,0.708907,0.107809,0
0.850279,0.942470,1.623754,0
0.448708,-0.108562,-0.236724,0
-1.767963,-1.943698,-1.504605,1
0.802090,0.675541,0.025121,0
0.255954,0.508711,1.458378,0
-1.061198,-0.308759,0.714187,1
-1.286078,-1.443206,-1.504605,1
-2.008905,-2.177260,-1.656199,1
-1.591272,-1.876965,-1.573511,1
0.994844,-0.175294,0.934688,0
0.095326,-0.041830,-0.677726,0
-2.008905,-2.193943,-1.683762,1
0.978781,0.875738,0.245622,0
0.529022,0.425296,0.066465,0
0.223828,0.425296,-1.463261,0
-0.065303,0.341880,1.224096,0
-0.450811,-0.609054,-0.663944,1
0.015012,-0.108562,0.038903,0
0.593274,0.725590,1.458378,0
0.753902,0.758957,0.080247,0
0.384457,0.909104,1.761567,0
0.496897,-0.809250,0.369654,0
0.753902,0.625492,-0.016223,0
0.657525,0.508711,-0.154036,0
0.834216,0.758957,0.176716,0
-2.008905,-2.210626,-1.683762,1
-1.157575,-1.293059,-1.435698,1
0.255954,0.191733,-0.388318,0
0.464771,-0.125245,-0.181598,0
-1.093324,-1.209643,-1.408135,1
-0.065303,0.525394,1.265440,0
0.416582,0.291831,-0.402099,0
0.673588,0.542077,0.149153,0
1.235787,1.142667,0.548811,0
0.207766,0.125001,-0.484787,0
0.625399,0.492028,-0.126473,0
1.171535,1.075935,0.493686,0
-1.703711,-1.843599,-1.518386,1
-1.816151,0.291831,0.948469,0
-1.687649,-1.910332,-1.697543,1
-1.157575,-1.443206,0.934688,1
0.753902,0.592126,-0.057567,0
1.219724,1.125984,0.535030,0
-1.157575,-1.259693,-1.394354,1
0.239891,0.125001,-0.512350,0
-1.173638,-1.309742,-1.449479,1
1.123347,0.992519,0.424779,0
1.878300,1.609792,1.348127,0
0.352331,0.592126,-1.394354,0
0.898467,0.758957,0.135372,0
1.187598,1.075935,0.535030,0
-0.723879,-0.759201,0.038903,1
0.207766,0.492028,1.444597,0
-0.097428,0.458662,1.375690,0
1.846174,1.209399,0.672843,0
-1.494895,-1.660086,-1.601074,1
0.802090,0.658858,0.052684,0
-1.029072,-0.191977,0.879563,0
-0.852381,-1.009447,-1.366792,1
1.219724,1.125984,0.535030,0
-0.531125,0.175050,1.375690,0
-1.494895,-0.392174,1.816692,0
0.593274,0.441979,-0.209161,0
-0.932695,-1.076179,-1.366792,1
-0.531125,-0.025147,-0.608819,1
0.898467,0.758957,0.149153,0
0.320205,0.825689,1.747786,0
1.219724,1.109301,0.493686,0
0.769965,0.909104,1.596191,0
0.207766,0.074951,-0.581257,0
0.111389,-0.058513,0.838219,0
0.850279,0.725590,0.066465,0
-2.008905,-2.210626,1.816692,1
1.235787,1.142667,0.548811,0
0.239891,0.074951,-0.512350,0
-0.145617,-0.675786,-0.760414,1
0.850279,0.758957,0.121590,0
-1.077261,-0.258710,0.686624,0
0.866342,0.742274,0.080247,0
-0.996947,-1.142911,-1.366792,1
0.063200,-0.058513,0.080247,0
0.400520,0.592126,1.513503,0
-1.446706,-1.643403,-1.587293,1
0.448708,0.358563,-0.181598,0
-0.707816,-0.959398,-0.732851,1
0.609336,0.525394,-0.043785,0
0.512959,0.475345,0.025121,0
-0.145617,0.125001,0.645280,0
-0.290182,0.158367,1.168970,0
-1.334266,-1.493255,-1.545949,1
0.577211,0.525394,-0.071348,0
0.207766,0.108318,-0.471006,0
-0.290182,-1.092862,-0.608819,1
-0.627502,-0.675786,0.135372,1
-1.029072,-1.126228,-1.366792,1
-1.527020,-1.076179,-1.173853,1
0.962719,0.825689,0.190497,0
0.609336,0.492028,-0.236724,0
-2.008905,-2.210626,0.617718,1
2.038928,1.910087,0.838219,0
0.288080,0.158367,1.031157,0
-1.687649,-1.943698,-1.628637,1
0.946656,0.825689,0.149153,0
0.898467,0.758957,0.149153,0
1.187598,1.075935,0.548811,0
0.239891,0.558760,1.499722,0
0.416582,0.325197,0.369654,0
0.930593,0.792323,0.176716,0
-0.386559,-0.258710,0.727968,0
0.818153,0.692224,0.038903,0
1.283975,1.409596,1.789130,0
